代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000032	深桑达Ａ	0.92	18.57	0.17	18.57	18.58	190146	1825	0.00	          2.95	18.54	18.80	18.29	18.40	--  	35323.96	  0.98	其他专业工程	深圳	2.77	18.58	84183	105963	  0.79	0.00	154	390	--  	16.83	          0.88	          0.09	338.90	0.00	   0.00	25785.34	167.97	-0.31	0.65	--  	          0.02	--  	3.44	--  	--  	          6.45	        119.73亿	        211.32亿	 -0.55	   3688	2	0.82	-0.43	-0.48	-1.64	-7.75	46.68	-12.49	-0.48	-11.87	5	    4.04亿	          4.71	         74.97亿	          1.93亿	44.69	64.11	0.97	0.11	-- -- 	10	8	3	0.76	2.17	-0.60	0.98	-1.22	1.53	20241030	19931028	         11.38	--  	--  	658.05	60.57	         54.17	82.56	546.45	48.66	10.11	454.88	90.96	14.06	127.82	32.18	34.19	484.22	440.00	3.31	1.19	3.40	0.33	-1.27	-3.41	11.75	-23.63	-4.29	62751.00	          6434	11.95万	53.07	25.21	          3.49	-8.94	0.44	0.59	-0.110㈢	          5.32	          3.00	          1.03	         -2.08	          9.21	  -2.09㈢	          9.13	          0.68	          0.07	15.70	23355	000032	--  	--  	--  	
000034	神州数码	2.53	34.87	0.86	34.86	34.87	201981	2148	0.09	          3.65	34.13	35.25	34.02	34.01	    19.60	70079.84	  1.10	其他云服务	深圳	3.62	34.70	83459	118522	  0.70	0.00	127	245	--  	-41.69	          1.16	          0.11	748.99	0.00	   0.00	46444.12	87.71	0.09	0.19	--  	          0.01	--  	0.58	--  	--  	          5.53	        192.74亿	        233.48亿	  1.05	   4148	2	0.56	0.63	2.59	3.56	-6.84	39.48	13.21	2.59	18.36	2	    4.58亿	          4.41	        159.82亿	          5.76亿	19.22	19.93	0.94	1.16	-- -- 	10	6	6	0.35	3.65	0.03	2.03	-1.08	2.50	20241202	19940509	          6.70	--  	--  	449.69	93.29	          7.25	77.64	357.71	7.21	6.03	302.63	47.01	141.35	120.60	34.58	41.97	915.71	874.57	10.79	-0.46	10.90	9.16	8.94	8.61	41.64	21.67	-8.41	80975.00	          5660	19.74万	5.04	8.81	          2.52	10.78	0.25	1.25	1.380㈢	         13.83	          6.27	          6.22	          3.24	         20.74	   9.58㈢	          4.49	          1.18	          1.00	2.50	6174	000034	--  	--  	--  	
000035	中国天楹	0.93	5.42	0.05	5.42	5.43	285577	1858	0.00	          1.18	5.39	5.47	5.35	5.37	    27.97	15452.84	  0.64	固废治理	江苏	2.23	5.41	126434	159143	  0.79	0.00	15	1935	--  	-33.67	          0.81	          0.03	100.70	0.00	   0.00	17466.83	138.90	-0.18	0.80	--  	          0.02	--  	4.21	--  	--  	         24.26	        131.48亿	        135.54亿	 -0.54	   3302	1	-2.19	-1.10	3.83	9.72	-3.04	20.18	4.43	3.83	10.16	2	   15.61亿	          1.83	         84.63亿	          1.25亿	36.13	40.19	0.82	0.00	-- -- 	12	6	12	0.37	1.86	-0.37	0.74	-0.91	1.31	20241031	19940408	         25.01	--  	--  	293.66	109.45	          1.73	62.14	55.22	26.00	148.58	82.91	13.31	4.15	27.51	1.25	81.75	42.70	28.60	5.70	-0.04	5.78	3.83	3.63	3.56	35.52	11.21	0.81	39221.00	         39811	21.58万	11.64	13.71	          1.25	12.09	3.17	0.37	0.150㈢	          4.34	          3.27	          1.42	          0.45	         37.27	   3.32㈢	         33.01	         13.36	          8.98	0.78	19437	000035	--  	--  	--  	
000036	华联控股	0.60	5.01	0.03	5.00	5.01	212240	1266	0.00	          1.43	4.99	5.05	4.93	4.98	   148.86	10611.92	  0.72	住宅开发	深圳	2.41	5.00	99042	113198	  0.87	0.00	4641	330	--  	-16.08	          0.62	          0.03	63.43	0.00	   0.00	11136.46	10.33	0.00	0.09	--  	          0.00	--  	0.19	--  	--  	         14.81	         74.18亿	         74.35亿	 -0.87	   1820	2	1.63	-3.29	-4.93	-11.48	-11.64	77.66	21.90	-4.93	28.79	1	   10.62亿	          2.00	         53.21亿	          0.45亿	108.28	91.08	0.70	-1.57	-- -- 	10	10	6	0.20	1.41	-1.00	0.40	-0.79	1.62	20241203	19940617	         14.84	--  	--  	76.94	50.82	          8.70	22.64	50.98	7.20	0.03	11.65	19.22	28.12	0.07	0.23	2.32	3.32	1.88	0.63	0.21	0.65	0.45	0.37	0.13	30.57	-2.48	-0.43	38104.00	         27871	13.96万	-25.72	-19.93	          1.46	-29.95	22.38	0.00	0.030㈢	          3.42	          0.16	          2.06	         -0.17	         66.05	   0.74㈢	         43.29	         19.07	         13.68	--  	703	000036	--  	--  	--  	
000037	深南电A	0.00	9.24	0.00	9.24	9.25	76817	1339	0.11	          2.27	9.21	9.30	9.15	9.24	--  	7095.02	  0.76	火力发电	深圳	1.62	9.24	37522	39295	  0.95	0.00	175	273	--  	53.58	          1.88	          0.15	123.72	0.00	   0.00	7208.33	13.17	0.11	0.18	--  	          0.01	--  	0.56	--  	--  	          3.39	         31.31亿	         55.70亿	 -1.47	   2143	0	-0.11	-3.66	-2.74	0.33	-3.95	29.23	7.82	-2.74	12.41	6	    2.00亿	          3.84	         18.49亿	          0.00亿	--  	1339.22	0.67	-1.60	-- -- 	10	2	14	-0.32	0.65	-0.97	0.00	-0.65	0.98	20241025	19940701	          6.03	          2.64	--  	20.34	14.16	         -0.48	32.78	9.88	5.64	0.20	5.85	4.12	0.86	1.27	0.00	3.63	3.71	3.47	-0.50	0.12	-0.50	-0.50	-0.46	-0.56	1.18	-0.81	0.97	50966.00	          9104	8.41万	-58.66	-18.30	          3.93	-68.42	15.01	0.00	-0.080㈢	          2.35	          0.60	          0.20	         -0.14	         69.60	  -3.22㈢	          6.44	        -13.50	        -13.50	0.23	284	000037	--  	--  	--  	
000039	中集集团	1.37	8.12	0.11	8.12	8.13	246404	1907	0.00	          1.07	8.01	8.14	8.00	8.01	    17.97	19914.23	  1.05	金属制品	深圳	1.75	8.08	93711	152693	  0.61	0.00	2006	4310	--  	-25.06	          0.75	          0.02	154.85	0.00	   0.00	23100.82	34.84	0.00	0.15	--  	          0.00	--  	0.79	--  	--  	         23.01	        186.87亿	        186.98亿	 -0.10	   3575	1	-0.99	-1.46	-0.12	-2.52	-6.99	10.33	3.84	-0.12	6.42	0	   20.26亿	          1.22	        164.54亿	          5.93亿	24.97	103.95	0.58	-0.25	KDJ金叉	4	2	10	0.00	1.62	-0.12	0.87	-0.25	1.50	20241114	19940408	         53.93	--  	         30.90	1808.54	508.39	        163.68	62.84	1078.80	397.39	59.80	850.03	240.19	206.03	333.98	173.62	43.29	1289.71	1137.02	42.19	0.77	42.85	27.26	18.28	16.92	325.17	16.10	18.31	80898.00	         25049	20.34万	268.87	35.58	          0.94	27.19	0.34	0.11	0.340㈢	          8.67	          0.80	          6.03	          0.30	         28.11	   3.60㈢	         11.84	          3.27	          2.11	18.21	49988	000039	--  	--  	--  	
000042	中洲控股	5.41	5.65	0.29	5.65	5.66	266851	1494	0.36	          4.02	5.42	5.88	5.42	5.36	--  	15141.76	  1.93	住宅开发	深圳	8.58	5.67	114434	152417	  0.75	0.00	407	911	--  	-85.61	          1.02	          0.24	84.41	0.00	   0.00	5679.19	39.51	0.56	0.70	--  	          0.03	--  	19.18	--  	--  	          6.64	         37.51亿	         37.56亿	  3.94	   2620	2	1.13	4.25	4.63	12.33	6.81	55.65	-13.34	4.63	-1.57	8	    2.33亿	         11.46	         13.16亿	          1.93亿	--  	--  	0.75	4.05	KDJ金叉	12	8	11	1.12	9.70	1.12	5.78	-3.91	4.24	20241204	19940921	          6.65	--  	--  	308.20	52.17	         -1.80	83.66	255.26	8.83	0.01	153.09	22.17	200.69	3.07	40.83	19.32	38.63	26.33	-3.62	0.10	-4.66	-5.39	-5.19	-4.31	20.65	31.00	13.98	17045.00	         13662	7.72万	-388.99	-11.15	          0.72	1.21	0.97	0.00	-0.780㈢	          7.85	          2.91	          3.11	          4.66	         16.93	  -9.94㈢	         31.84	         -9.36	        -13.95	0.06	2448	000042	--  	--  	--  	
000045	深纺织Ａ	-0.08	12.00	-0.01	12.00	12.01	155041	2230	0.08	          3.39	12.00	12.24	11.96	12.01	    57.78	18708.07	  0.48	光学元件	深圳	2.33	12.07	85654	69387	  1.23	0.00	537	99	--  	54.64	          1.67	          0.24	267.60	0.00	   0.00	20077.94	85.92	0.17	0.43	--  	          0.03	--  	1.00	--  	--  	          4.57	         54.84亿	         60.78亿	 -1.56	   2713	-3	-1.31	-5.28	4.71	6.95	4.80	35.90	4.80	4.71	2.21	8	    2.23亿	          6.95	         26.75亿	         -0.05亿	66.37	76.68	0.68	-1.72	-- -- 	10	12	2	-0.08	1.92	-0.42	0.50	-1.96	0.33	20241031	19940815	          5.07	          0.50	--  	55.27	29.28	         12.73	23.99	30.75	19.27	0.36	9.06	4.46	8.90	9.34	0.04	19.62	25.22	21.11	1.40	0.06	1.36	1.22	0.79	0.70	2.62	1.67	-0.14	29415.00	          9262	11.11万	18.50	8.83	          2.08	36.32	2.41	0.54	0.160㈢	          5.78	          3.87	          0.52	          0.33	         52.97	   2.69㈢	         16.32	          5.56	          4.84	0.81	1416	000045	--  	--  	--  	
000048	京基智农	0.91	18.94	0.17	18.94	18.95	121151	3224	0.05	          2.32	18.68	19.38	18.50	18.77	    12.52	23141.24	  1.29	住宅开发	深圳	4.69	19.10	48477	72674	  0.67	0.00	103	6	--  	51.20	          1.66	          0.19	610.64	0.00	   0.00	12456.45	13.64	0.00	0.11	--  	          0.00	--  	0.52	--  	--  	          5.23	         99.10亿	        100.49亿	 -0.57	   3045	1	-1.16	2.21	11.09	23.71	10.31	47.97	-3.12	11.09	5.69	0	    2.24亿	          5.42	         42.37亿	          0.90亿	9.22	5.75	0.76	1.39	-- -- 	8	8	11	-0.48	3.25	-1.44	1.76	-2.27	2.38	20241031	19941101	          5.31	--  	--  	111.15	41.40	          0.55	62.26	29.28	56.12	0.44	55.80	9.06	16.95	1.24	0.49	1.54	45.95	32.43	7.03	0.05	6.76	6.18	6.02	6.13	34.32	6.36	-1.94	14203.00	         15751	29.83万	-52.16	-53.72	          2.43	15.81	2.19	1.96	1.160㈢	          7.80	          0.29	          6.47	          1.20	         37.25	  14.54㈢	         29.43	         15.29	         13.44	0.38	3062	000048	--  	--  	--  	
000049	德赛电池	0.69	24.96	0.17	24.96	24.97	63159	822	0.04	          1.64	24.78	25.09	24.50	24.79	    32.56	15687.02	  0.99	锂电池	深圳	2.38	24.84	31169	31990	  0.97	0.00	757	379	--  	-26.82	          1.92	          0.12	205.25	0.00	   0.00	11551.41	42.13	0.00	0.36	--  	          0.01	--  	1.57	--  	--  	          3.84	         95.97亿	         96.01亿	 -0.79	   2926	2	0.20	0.77	1.50	-0.48	-3.18	9.71	-13.00	1.50	-6.41	4	    2.10亿	          3.01	         52.30亿	          0.65亿	22.83	17.09	1.00	0.48	-- -- 	4	14	11	-0.04	1.21	-1.17	0.20	-0.52	1.88	20241127	19950320	          3.85	--  	--  	169.58	63.97	          0.54	61.96	113.26	37.20	4.43	76.89	10.70	28.59	55.71	0.05	19.26	149.57	135.25	0.98	0.28	1.00	1.44	2.21	1.74	38.97	-1.01	-25.14	68779.00	          3046	7.60万	-39.00	7.76	          1.50	-94.88	0.64	1.80	0.570㈢	         16.63	          5.01	         10.13	         -0.26	         37.72	   3.46㈢	          9.57	          0.66	          0.97	6.16	10939	000049	--  	--  	--  	
000050	深天马Ａ	0.54	9.27	0.05	9.26	9.27	248961	4302	-0.10	          1.01	9.20	9.33	9.18	9.22	--  	23072.30	  0.64	面板	深圳	1.63	9.27	110054	138907	  0.79	0.00	1529	286	--  	-17.89	          1.49	          0.06	398.80	0.00	   0.00	33179.78	128.71	0.22	0.39	--  	          0.01	--  	0.19	--  	--  	         24.58	        227.83亿	        227.83亿	 -0.93	   3481	1	-2.12	0.00	5.22	5.94	-3.03	35.33	-10.61	5.22	-12.96	2	   11.92亿	          2.09	        110.48亿	          1.23亿	--  	--  	0.86	-0.32	-- -- 	10	6	9	-0.22	1.19	-0.43	0.54	-0.64	0.98	20241204	19950315	         24.58	--  	--  	802.63	274.72	         17.98	63.53	210.92	458.62	23.70	220.57	68.98	43.03	82.46	3.98	262.35	240.14	208.08	-4.34	-1.89	-4.38	-4.76	-4.73	-13.11	-13.43	45.01	-14.21	81919.00	         14548	13.49万	73.60	-2.78	          0.83	5.06	0.95	0.00	-0.190㈢	         11.18	         10.67	         -0.55	          1.83	         34.23	  -1.72㈢	         13.35	         -1.81	         -1.98	23.12	24376	000050	--  	--  	--  	
000055	方大集团	1.63	4.36	0.07	4.36	4.37	152045	2216	0.00	          2.25	4.30	4.42	4.29	4.29	    23.46	6611.42	  1.45	其他建材	深圳	3.03	4.35	57652	94393	  0.61	0.00	58	3900	--  	-59.26	          1.21	          0.07	96.62	0.00	   0.00	3136.06	8.08	0.23	0.26	--  	          0.00	--  	0.73	--  	--  	          6.76	         29.47亿	         46.82亿	  0.16	   1555	1	0.00	-0.45	2.83	5.83	2.35	30.54	-1.58	2.83	-1.80	0	    5.39亿	          2.82	         23.52亿	          0.75亿	30.01	17.17	0.71	0.69	MACD金叉	12	6	9	0.23	3.03	0.00	1.40	-1.36	1.63	20241029	19960415	         10.74	          3.94	--  	135.52	60.45	          0.48	55.04	63.45	7.42	1.35	55.21	14.51	7.35	10.73	1.90	0.03	32.07	26.28	1.71	-0.03	1.71	1.51	1.50	1.41	48.36	-1.53	-0.48	48064.00	         19423	8.47万	-43.81	-0.31	          0.77	-30.55	1.46	1.83	0.140㈢	          5.63	          0.00	          4.50	         -0.14	         44.61	   2.48㈢	         18.05	          5.32	          4.71	1.27	3154	000055	--  	--  	--  	
000056	皇庭国际	9.93	4.43	0.40	4.43	--  	4593846	2644	0.00	         50.84	4.40	4.43	4.02	4.03	--  	195410.91	  8.02	商业物业经营	深圳	10.17	4.25	2084963	2508882	  0.83	0.00	30919	0	--  	0.00	          0.05	          0.07	117.13	0.00	   0.00	5240.53	27183.38	-0.67	518.71	87.79	          8.67	--  	15.10	0.01	1369.71	          9.04	         40.03亿	         53.61亿	  8.45	   4565	5	10.11	33.04	61.09	70.38	41.53	162.13	8.58	61.09	19.73	17	    7.13亿	         64.47	         31.57亿	          4.84亿	--  	--  	0.85	19.73	放量上攻	8	8	2	9.18	9.93	-0.25	5.46	0.00	10.20	20241029	19960708	         12.10	          2.43	--  	86.46	7.33	         -0.30	91.87	8.77	1.02	0.30	58.74	1.05	0.91	2.34	0.09	17.80	5.23	2.10	-2.68	-0.01	-2.66	-2.68	-2.62	-2.67	-18.90	2.88	-0.73	51394.00	         18597	8.24万	48.84	-48.41	          7.31	18.58	10.26	0.00	-0.230㈢	          0.61	          1.47	         -1.56	          0.24	          8.48	 -35.70㈢	         59.88	        -51.36	        -51.19	0.06	941	000056	--  	--  	--  	
000058	深 赛 格	-0.10	9.69	-0.01	9.69	9.70	384536	8607	0.00	          3.91	9.66	9.80	9.42	9.70	   234.69	36919.38	  0.52	商业物业经营	深圳	3.92	9.60	193113	191423	  1.01	0.00	86	4002	--  	-37.48	          2.26	          0.61	834.02	0.00	   0.00	45197.61	112.73	0.52	0.25	--  	          0.04	--  	0.18	--  	--  	          9.85	         95.42亿	        119.30亿	 -1.58	   4110	-4	-1.82	-4.71	3.19	13.60	4.08	35.52	27.17	3.19	35.71	10	    2.89亿	         13.33	         27.96亿	         -0.12亿	--  	131.87	0.72	-2.61	KDJ死叉	1	10	2	-0.41	1.03	-2.89	-1.03	-1.12	2.87	20241205	19961226	         12.31	          2.46	--  	50.71	20.07	          4.82	50.92	30.89	3.61	0.20	18.72	8.70	15.72	3.67	0.22	1.66	12.44	9.32	1.08	-0.09	1.00	0.47	0.38	0.41	4.21	0.56	-3.04	82802.00	          6461	6.26万	-72.91	-9.98	          5.94	212.60	9.59	0.31	0.030㈢	          1.63	          0.13	          0.34	          0.05	         39.58	   1.90㈢	         25.02	          8.65	          3.82	0.09	10055	000058	--  	--  	--  	
000059	华锦股份	0.95	5.29	0.05	5.28	5.29	150696	2541	0.00	          0.94	5.25	5.30	5.17	5.24	--  	7920.41	  0.82	炼油化工	辽宁	2.48	5.26	53171	97525	  0.55	0.00	332	2584	--  	-46.43	          1.25	          0.05	134.42	0.00	   0.00	6483.15	43.52	0.00	0.67	--  	          0.01	--  	2.25	--  	--  	         15.99	         84.61亿	         84.61亿	 -0.52	   2501	2	0.96	-0.38	0.76	-0.56	-5.70	39.21	-8.64	0.76	-3.47	1	    8.47亿	          1.78	         44.81亿	          0.80亿	--  	120.36	0.70	0.00	-- -- 	8	8	11	0.19	1.15	-1.34	0.38	-0.19	2.32	20241126	19970130	         15.99	--  	--  	272.54	124.11	          6.42	52.10	144.89	97.26	11.07	60.98	48.99	76.62	1.53	3.10	64.82	245.00	222.63	-19.76	0.02	-19.43	-19.37	-18.89	-19.35	36.52	-34.19	-45.31	46937.00	         18048	9.55万	-381.94	-25.69	          0.68	-2.48	0.35	0.26	-1.180㈢	          7.76	          4.05	          2.28	         -2.14	         45.54	 -15.22㈢	          9.13	         -8.07	         -7.91	1.31	7839	000059	--  	--  	--  	
000060	中金岭南	2.07	4.94	0.10	4.93	4.94	865714	5975	0.00	          2.32	4.82	4.98	4.81	4.84	    17.32	42623.18	  1.34	铅锌	深圳	3.51	4.92	362811	502903	  0.72	0.00	11254	4074	--  	-18.88	          0.60	          0.05	295.16	0.00	   0.00	37232.20	117.85	0.00	0.32	--  	          0.01	--  	0.20	--  	--  	         37.37	        184.62亿	        184.64亿	  0.59	   3976	1	-1.22	0.82	1.86	4.00	-4.63	22.28	13.82	1.86	15.96	0	   24.02亿	          3.60	        118.67亿	          3.74亿	23.94	26.85	0.62	0.82	平台整理	4	6	2	-0.41	2.89	-0.62	1.65	-0.80	2.70	20241029	19970123	         37.38	--  	--  	451.54	138.80	         33.79	61.78	179.00	171.98	52.37	122.33	39.25	101.03	7.81	5.83	5.63	456.88	429.95	12.14	0.67	12.11	9.86	7.99	7.73	81.98	9.02	5.69	132866.00	         18080	8.93万	11.66	-13.49	          1.38	20.47	0.40	1.13	0.210㈢	          3.58	          0.15	          2.19	          0.24	         30.74	   5.76㈢	          5.89	          2.66	          2.16	3.36	11553	000060	--  	--  	--  	
000061	农 产 品	0.79	7.69	0.06	7.68	7.69	86712	674	0.00	          0.51	7.63	7.71	7.55	7.63	    31.24	6621.80	  0.54	商业物业经营	深圳	2.10	7.64	42931	43781	  0.98	0.00	131	323	--  	-10.24	          1.66	          0.05	51.83	0.00	   0.00	6763.10	38.00	0.00	0.56	--  	          0.01	--  	1.28	--  	--  	         16.97	        130.49亿	        130.50亿	 -0.69	   2401	1	-0.78	0.13	-0.52	7.25	10.65	43.74	13.76	-0.52	20.91	0	    6.11亿	          1.42	         47.02亿	          1.02亿	27.75	29.07	0.53	-0.13	-- -- 	12	8	2	0.00	1.05	-1.05	0.13	-0.26	1.85	20241121	19970110	         16.97	--  	--  	205.52	62.39	         16.73	61.50	37.09	20.53	13.55	85.83	13.76	8.28	2.68	4.81	27.85	37.30	26.16	6.38	0.77	6.48	4.53	3.13	2.51	13.73	4.74	-1.95	39729.00	         15389	11.83万	7.31	-7.93	          2.09	27.55	3.50	1.43	0.180㈢	          3.68	          1.64	          0.81	          0.28	         30.36	   5.02㈢	         29.88	         17.11	         12.15	0.10	4853	000061	--  	--  	--  	
000062	深圳华强	0.46	26.48	0.12	26.48	26.49	196743	2136	0.15	          1.88	26.36	26.69	26.08	26.36	    78.02	51945.24	  0.76	其他电子	深圳	2.31	26.40	94984	101759	  0.93	0.00	21	523	--  	59.32	          1.70	          0.22	565.61	0.00	   0.00	45833.03	116.51	0.00	0.25	--  	          0.01	--  	0.58	--  	--  	         10.44	        276.56亿	        276.96亿	 -1.02	   4362	1	-0.38	-2.47	0.76	-2.50	-16.55	-22.32	144.06	0.76	144.73	23	    3.12亿	          6.31	         82.54亿	          1.26亿	85.72	59.26	0.74	-0.68	-- -- 	14	12	8	0.00	1.25	-1.06	0.15	-0.79	1.53	20241030	19970130	         10.46	--  	--  	165.64	71.87	          8.88	51.25	116.08	2.76	1.58	63.71	29.02	22.02	55.60	1.14	6.38	162.80	149.37	3.95	0.15	3.96	3.17	2.66	2.42	49.20	14.92	-3.83	122295.00	          2549	6.75万	-35.14	13.63	          3.85	18.56	1.70	1.70	0.250㈢	          6.87	          0.61	          4.70	          1.43	         43.39	   3.70㈢	          8.25	          2.42	          1.95	0.89	2291	000062	--  	--  	--  	
000063	中兴通讯	1.72	31.30	0.53	31.29	31.30	746902	14367	0.06	          1.85	30.86	31.42	30.78	30.77	    14.20	232514.76	  1.06	系统设备	深圳	2.08	31.13	337101	409801	  0.82	0.00	1631	7473	--  	-36.91	          1.84	          0.09	4496.87	0.00	   0.00	138890.60	765.33	0.00	0.55	--  	          0.01	--  	1.32	--  	--  	         40.27	       1260.57亿	       1260.77亿	  0.25	   4684	1	-0.06	0.52	0.45	1.13	-4.51	29.18	27.60	0.45	21.32	3	   30.68亿	          2.43	        960.42亿	         25.35亿	15.94	16.06	0.96	0.58	-- -- 	10	6	2	0.29	2.11	0.03	1.17	-0.38	1.69	20241205	19971118	         47.84	--  	          7.56	1996.94	723.16	          3.20	63.63	1400.03	141.75	75.81	735.02	467.84	406.27	208.40	118.22	274.67	900.45	536.36	85.49	-2.56	85.24	78.47	79.06	68.98	393.54	80.49	-193.45	465076.00	          6598	20.65万	0.83	0.73	          2.07	18.60	1.66	2.18	1.650㈢	         15.12	          5.74	          8.23	          1.68	         36.21	  10.93㈢	         40.43	          9.49	          8.71	186.41	68214	000063	--  	--  	--  	
000065	北方国际	1.87	10.92	0.20	10.92	10.93	163106	2193	0.00	          1.80	10.73	10.96	10.60	10.72	    10.84	17627.36	  0.99	国际工程	北京	3.36	10.81	74919	88187	  0.85	0.00	447	1310	--  	-29.20	          1.29	          0.10	239.48	0.00	   0.00	16839.45	93.35	0.00	0.55	--  	          0.02	--  	1.14	--  	--  	          9.06	         98.92亿	        109.45亿	  0.39	   3197	2	1.90	1.12	1.77	-0.73	-5.78	30.94	-1.44	1.77	-1.89	1	    4.45亿	          3.66	         48.60亿	          2.00亿	11.11	11.92	0.79	1.58	-- -- 	10	2	11	0.09	2.24	-1.12	0.84	-0.36	3.02	20241031	19980605	         10.02	--  	--  	240.48	90.37	          8.26	58.99	139.95	28.17	14.75	88.83	34.37	17.04	40.42	13.26	18.96	141.22	124.69	8.67	-0.05	8.73	7.90	7.58	7.44	60.59	-4.57	-7.81	39580.00	         11245	12.28万	9.70	-3.48	          1.23	-23.96	0.78	0.84	0.760㈢	          8.88	          1.89	          6.05	         -0.46	         37.58	   8.38㈢	         11.70	          6.14	          5.59	0.50	1944	000065	--  	--  	--  	
