代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600958	东方证券	1.17	11.20	0.13	11.19	11.20	943903	12588	0.00	          1.27	11.10	11.35	11.02	11.07	    21.61	105326.48	  0.96	证券	上海	2.98	11.16	427810	516093	  0.83	0.00	4378	5458	--  	-3.45	          1.14	          0.04	1409.86	0.00	   0.00	93978.99	419.25	0.00	0.45	--  	          0.01	--  	0.42	--  	--  	         74.35	        832.68亿	        836.58亿	  0.33	   4461	3	0.73	2.47	3.90	3.61	-0.71	32.55	29.78	2.66	30.99	2	   51.72亿	          1.82	        579.29亿	         11.05亿	29.41	34.16	1.49	1.45	MACD金叉	14	12	3	0.27	2.53	-0.45	0.81	-1.32	1.63	20241031	20150323	         84.97	--  	         10.27	3882.98	812.77	          0.11	79.07	0.00	17.60	2.41	0.00	1003.19	0.00	0.00	1.84	395.35	140.79	105.14	35.66	41.68	37.17	33.02	33.02	31.85	94.67	-71.28	-45.17	199392.00	         25940	29.05万	15.57	2.81	          1.25	-13.35	6.76	1.78	0.370㈢	          8.98	          4.65	          1.11	         -0.84	         20.93	   4.06㈢	         25.32	         25.32	         23.46	--  	8313	600958	--  	--  	--  	
600959	江苏有线	-1.24	3.99	-0.05	3.99	4.00	1031863	10341	0.00	          2.06	4.02	4.03	3.92	4.04	    67.33	41013.10	  0.73	广播电视	江苏	2.72	3.97	593315	438548	  1.35	0.00	527	15554	--  	-20.62	          1.07	          0.10	412.57	0.00	   0.00	71539.44	364.82	0.00	0.51	--  	          0.04	--  	1.36	--  	--  	         50.01	        199.53亿	        199.53亿	 -2.08	   4307	-1	4.66	1.52	10.22	12.08	14.65	45.09	16.32	11.45	27.89	1	   24.01亿	          4.30	         95.78亿	         -2.50亿	67.42	59.41	1.07	0.76	KDJ金叉	8	8	2	-0.50	-0.25	-2.97	-1.73	-0.99	1.79	20241031	20150428	         50.01	--  	--  	372.71	223.77	          8.87	37.58	121.34	183.27	5.75	122.46	56.13	16.53	15.25	40.70	131.41	56.45	43.17	0.39	2.30	3.40	2.63	2.22	-0.88	34.15	-0.52	4.19	102574.00	         23403	9.34万	-15.38	4.46	          0.89	-383.41	3.53	0.52	0.040㈢	          4.47	          2.63	          0.68	         -0.01	         60.04	   0.99㈢	         23.53	          0.70	          4.67	0.58	17090	600959	--  	--  	--  	
600960	渤海汽车	3.88	4.28	0.16	4.27	4.28	578282	6996	0.00	          6.08	4.12	4.35	4.06	4.12	--  	24408.57	  1.44	底盘与发动机系统	山东	7.04	4.22	265881	312401	  0.85	0.00	9472	1776	--  	10.19	          1.08	          0.25	299.43	0.00	   0.00	12061.62	88.37	0.00	0.73	--  	          0.04	--  	0.86	--  	--  	          9.51	         40.68亿	         40.68亿	  3.04	   3031	2	1.48	4.13	2.89	8.63	23.70	60.91	-11.57	7.27	5.68	5	    5.25亿	         11.01	         22.47亿	          1.52亿	--  	--  	1.03	3.13	KDJ金叉	12	8	2	0.00	5.58	-1.46	2.43	-1.61	5.42	20241030	20040407	          9.51	--  	--  	79.91	45.37	          0.45	42.66	36.95	17.70	2.29	28.76	9.23	12.69	8.82	1.14	26.36	33.07	30.59	-1.82	0.06	-1.82	-1.86	-1.90	-2.01	4.70	0.48	0.03	38435.00	         13662	5.85万	-77.70	-5.80	          0.90	85.24	1.23	0.00	-0.200㈢	          4.77	          2.77	          0.49	          0.05	         56.78	  -4.18㈢	          7.50	         -5.51	         -5.64	0.73	4771	600960	--  	--  	--  	
600961	株冶集团	2.37	9.07	0.21	9.07	9.08	343739	4655	0.00	          4.57	8.88	9.14	8.75	8.86	    12.55	30819.71	  1.18	铅锌	湖南	4.40	8.97	162744	180995	  0.90	0.00	1092	3842	--  	-64.23	          1.37	          0.21	422.21	0.00	   0.00	23749.70	49.20	0.00	0.21	--  	          0.01	--  	0.46	--  	--  	          7.52	         68.19亿	         97.31亿	  1.53	   3442	2	1.26	3.18	7.21	4.38	5.95	32.79	18.09	4.02	8.49	0	    4.60亿	          7.48	         41.71亿	          2.25亿	14.36	15.55	1.07	2.95	-- -- 	1	2	1	0.23	3.16	-1.24	1.24	-0.77	3.66	20241025	20040830	         10.73	--  	--  	89.59	41.81	          1.39	51.78	38.28	41.89	6.69	40.91	4.62	20.44	2.74	2.85	30.72	143.88	130.78	7.11	0.34	7.12	5.95	5.82	5.19	-15.99	9.39	-1.40	42931.00	         10711	9.71万	9.55	-2.82	          3.63	10.36	0.68	0.00	0.490㈢	          2.50	          2.86	         -1.49	          0.88	         46.67	  13.91㈢	          9.11	          4.94	          4.14	1.17	4099	600961	--  	--  	--  	
600962	国投中鲁	3.83	16.00	0.59	15.99	16.00	51407	478	0.19	          1.96	15.42	16.03	15.31	15.41	  3614.61	8104.91	  1.66	软饮料	北京	4.67	15.77	20793	30614	  0.68	0.00	223	37	--  	50.02	          1.20	          0.09	76.48	0.00	   0.00	7121.03	18.97	0.00	0.27	--  	          0.01	--  	1.07	--  	--  	          2.62	         41.95亿	         41.95亿	  2.98	   1923	2	3.35	6.59	5.05	3.09	-5.71	48.15	31.36	2.44	32.78	1	    1.45亿	          3.54	         23.26亿	          1.55亿	182.19	69.40	0.46	4.44	-- -- 	10	12	12	0.06	4.02	-0.65	2.34	-0.19	4.51	20241031	20040622	          2.62	--  	--  	21.69	8.75	          0.74	56.25	14.12	6.01	0.83	11.89	1.30	8.06	2.97	0.02	5.44	11.32	9.63	0.06	0.01	0.07	0.06	0.01	-0.02	0.11	3.51	-0.39	9807.00	         14822	23.71万	-97.64	14.56	          4.79	11.94	3.71	0.00	0.003㈢	          3.34	          2.08	          0.04	          1.34	         40.35	   0.10㈢	         14.93	          0.53	          0.56	0.06	1263	600962	--  	--  	--  	
600963	岳阳林纸	0.74	5.44	0.04	5.43	5.44	384133	5945	0.00	          2.19	5.38	5.53	5.33	5.40	--  	20804.95	  1.05	大宗用纸	湖南	3.70	5.42	200391	183742	  1.09	0.00	5765	5	--  	8.46	          2.01	          0.16	323.41	0.00	   0.00	20741.76	35.51	0.00	0.17	--  	          0.01	--  	1.53	--  	--  	         17.58	         95.61亿	         96.06亿	 -0.10	   3097	6	3.05	4.21	7.93	3.81	-11.97	49.05	-11.55	6.46	-7.64	1	    9.91亿	          3.88	         53.92亿	          0.71亿	--  	--  	0.61	3.03	-- -- 	10	8	2	-0.37	2.41	-1.30	0.37	-1.63	2.06	20241026	20040525	         17.66	--  	--  	170.38	83.32	          0.27	50.94	93.19	32.09	5.64	55.48	9.09	47.14	5.74	1.64	52.16	51.55	47.99	-0.67	1.50	-0.65	-0.94	-0.95	-0.48	10.35	3.67	0.80	57586.00	         17212	9.36万	-181.83	-22.13	          1.15	26.14	1.86	0.00	-0.050㈢	          4.72	          2.95	          0.59	          0.21	         48.90	  -1.14㈢	          6.90	         -1.29	         -1.83	1.40	3974	600963	--  	--  	--  	
600965	福成股份	3.77	4.95	0.18	4.95	4.96	238182	2247	0.20	          2.91	4.77	4.99	4.68	4.77	   105.04	11636.88	  1.89	其他养殖	河北	6.50	4.89	108836	129346	  0.84	0.00	1242	1302	--  	5.94	          1.53	          0.24	111.23	0.00	   0.00	6507.56	26.62	0.00	0.41	--  	          0.02	--  	0.69	--  	--  	          8.19	         40.53亿	         40.53亿	  2.93	   2646	5	3.70	8.09	11.23	13.53	20.15	48.20	-26.45	9.51	-20.92	2	    3.15亿	          7.57	         15.58亿	          1.47亿	--  	39.61	0.94	5.54	KDJ金叉	8	6	11	0.00	4.61	-1.89	2.52	-0.80	5.77	20241026	20040713	          8.19	--  	--  	26.12	21.30	          0.24	17.54	11.20	9.02	0.23	3.53	1.00	8.64	0.87	0.06	2.98	7.08	5.24	0.40	0.00	0.41	0.28	0.29	0.31	8.50	0.89	-0.14	27323.00	         11521	5.70万	-78.76	-15.47	          1.90	45.46	5.72	1.03	0.040㈢	          2.60	          0.36	          1.04	          0.11	         81.55	   1.36㈢	         25.93	          5.64	          3.91	0.00	2272	600965	--  	--  	--  	
600966	博汇纸业	0.35	5.75	0.02	5.74	5.75	119256	1886	0.35	          0.89	5.76	5.76	5.61	5.73	    38.65	6809.63	  0.82	大宗用纸	山东	2.62	5.71	64439	54817	  1.18	0.00	291	3475	--  	4.76	          1.92	          0.07	108.44	0.00	   0.00	11807.66	55.70	0.00	0.47	--  	          0.01	--  	4.58	--  	--  	         13.37	         76.87亿	         76.87亿	 -0.50	   2298	3	3.43	3.98	5.70	-0.00	6.09	50.91	-10.30	-0.17	-6.96	4	    6.84亿	          1.74	         39.33亿	          0.27亿	18.07	42.13	1.31	2.13	KDJ金叉	10	2	11	0.52	0.52	-2.09	-0.35	-0.17	2.50	20241031	20040608	         13.37	--  	--  	233.73	67.73	--  	71.02	95.88	103.19	3.12	142.65	39.11	25.32	11.78	5.31	13.33	139.67	124.70	1.84	-0.18	2.07	1.49	1.49	1.19	47.14	1.39	1.34	51522.00	         13275	7.63万	260.55	2.12	          1.14	55.29	0.55	0.47	0.120㈢	          5.07	          1.00	          3.53	          0.10	         28.98	   2.20㈢	         10.72	          1.32	          1.07	5.05	5431	600966	--  	--  	--  	
600967	内蒙一机	0.66	9.14	0.06	9.13	9.14	711386	7007	0.00	          4.19	9.09	9.28	8.91	9.08	    32.08	64452.99	  1.16	地面兵装	内蒙	4.07	9.06	377495	333891	  1.13	0.00	1887	2	--  	-40.51	          0.96	          0.19	640.44	0.00	   0.00	85934.68	854.82	0.00	0.99	--  	          0.13	--  	0.81	--  	--  	         16.99	        155.28亿	        155.54亿	 -0.18	   4439	6	2.83	4.10	15.70	17.93	13.97	39.11	11.33	17.03	14.11	1	    7.28亿	          9.78	         66.50亿	          1.02亿	24.63	18.15	0.94	4.34	-- -- 	8	6	3	0.11	2.20	-1.87	-0.22	-1.51	2.58	20241211	20040518	         17.02	--  	--  	197.56	115.24	          0.39	41.47	121.39	19.08	19.89	75.91	15.39	27.62	30.02	15.47	45.46	71.07	62.86	4.19	1.16	4.20	3.64	3.64	3.51	46.25	-38.55	-32.42	66700.00	         10908	9.97万	-38.12	-9.38	          1.35	-4.03	2.19	3.60	0.210㈢	          6.77	          2.67	          2.72	         -2.27	         58.33	   3.16㈢	         11.56	          5.90	          5.12	2.64	6855	600967	--  	--  	--  	
600968	海油发展	-0.49	4.10	-0.02	4.10	4.11	389999	4664	0.24	          0.38	4.11	4.12	4.07	4.12	    11.63	15972.56	  1.00	油田服务	北京	1.21	4.10	159190	230809	  0.69	0.00	602	14846	--  	12.15	          1.69	          0.07	191.22	0.00	   0.00	11744.72	35.35	0.00	0.30	--  	          0.00	--  	0.53	--  	--  	        101.65	        416.77亿	        416.77亿	 -1.33	   3784	-1	0.49	-1.44	-0.96	0.00	-3.07	1.73	50.19	0.74	49.63	2	   18.65亿	          2.09	         76.47亿	         -2.03亿	11.56	13.59	0.96	-0.73	平台整理	4	10	10	-0.24	0.00	-1.21	-0.49	-0.49	0.74	20241029	20190626	        101.65	--  	--  	460.00	261.72	          6.82	41.62	243.53	105.25	22.91	155.20	50.06	12.23	101.92	13.59	17.27	336.74	287.54	33.48	2.29	34.08	27.73	26.88	24.97	122.97	16.58	-26.93	67345.00	         27695	11.35万	25.31	6.59	          1.59	25.13	1.24	2.67	0.260㈢	          2.58	          0.17	          1.21	          0.16	         56.90	  10.27㈢	         14.61	          9.94	          8.23	6.49	14370	600968	--  	--  	--  	
600969	郴电国际	1.22	7.46	0.09	7.46	7.47	76762	1897	0.00	          2.07	7.35	7.47	7.32	7.37	    34.25	5688.93	  0.99	水力发电	湖南	2.04	7.41	36920	39842	  0.93	0.00	1357	872	--  	-3.34	          1.94	          0.12	141.52	0.00	   0.00	4741.53	12.35	0.00	0.26	--  	          0.01	--  	2.59	--  	--  	          3.70	         27.61亿	         27.61亿	  0.38	   1754	3	1.38	2.76	2.05	5.22	12.18	45.14	14.07	5.22	14.76	5	    2.59亿	          2.96	         19.33亿	          0.33亿	73.58	--  	0.91	1.77	多头排列	12	8	2	-0.27	1.36	-0.68	0.54	-0.13	1.91	20241029	20040408	          3.70	--  	--  	150.54	36.50	          2.93	73.81	32.47	94.82	4.08	36.89	17.74	0.78	4.20	3.86	25.59	33.17	28.46	1.68	0.65	1.61	1.18	0.60	0.15	6.08	10.97	6.05	25201.00	         10282	7.67万	257.79	9.77	          0.76	2.52	0.83	0.00	0.160㈢	          9.86	          6.91	          1.64	          2.97	         24.25	   1.66㈢	         14.20	          5.08	          3.55	0.00	2602	600969	--  	--  	--  	
600970	中材国际	-0.38	10.38	-0.04	10.38	10.39	219268	1810	0.10	          0.98	10.40	10.41	10.26	10.42	     9.99	22643.72	  1.64	国际工程	江苏	1.44	10.33	111135	108133	  1.03	0.00	265	1986	--  	-37.99	          1.31	          0.06	187.88	0.00	   0.00	11952.76	16.74	0.19	0.14	--  	          0.00	--  	0.60	--  	--  	         22.34	        231.90亿	        274.24亿	 -1.23	   3429	-1	0.48	0.98	0.19	0.58	-4.60	14.19	14.19	-0.48	16.10	0	   10.61亿	          2.07	        110.16亿	         -1.06亿	9.26	9.44	0.95	-0.10	-- -- 	14	2	1	-0.19	-0.10	-1.54	-0.86	-0.29	1.17	20241028	20050412	         26.42	--  	--  	557.72	202.56	         14.74	61.04	403.00	52.89	10.78	294.27	60.88	29.56	115.25	75.51	4.59	317.31	257.45	25.32	0.38	25.45	21.74	20.60	20.51	161.14	-2.60	-31.15	38651.00	         27458	28.50万	2.90	0.70	          1.35	-105.35	0.86	3.84	0.790㈢	          7.67	          0.17	          6.10	         -0.10	         36.32	  10.17㈢	         18.86	          7.98	          6.85	11.45	15194	600970	--  	--  	--  	
600971	恒源煤电	0.72	9.86	0.07	9.86	9.87	172375	1042	0.00	          1.44	9.80	9.90	9.73	9.79	     9.39	16969.87	  1.26	动力煤	安徽	1.74	9.84	79400	92975	  0.85	0.00	757	153	--  	-35.23	          0.68	          0.05	102.72	0.00	   0.00	16329.01	23.03	0.00	0.14	--  	          0.00	--  	0.63	--  	--  	         12.00	        118.32亿	        118.32亿	 -0.13	   2907	2	1.87	1.86	3.46	6.71	4.89	13.99	-8.45	5.46	-4.27	0	    5.40亿	          3.19	         53.29亿	          0.84亿	8.72	5.77	1.02	1.44	向上突破平台	14	11	10	0.10	1.12	-0.61	0.51	-0.40	1.34	20241030	20040817	         12.00	--  	--  	206.95	126.04	          0.83	38.70	89.33	40.17	34.88	52.85	59.86	3.35	1.22	0.56	16.08	54.08	33.11	11.05	0.92	10.89	9.44	9.45	9.57	83.03	13.11	-8.50	31640.00	         17082	16.84万	-42.15	-9.37	          0.94	9.02	2.19	8.68	0.790㈢	         10.50	          1.34	          6.92	          1.09	         60.90	   7.50㈢	         38.78	         20.44	         17.46	3.06	15736	600971	--  	--  	--  	
600973	宝胜股份	0.67	4.54	0.03	4.53	4.54	223568	2590	0.00	          1.63	4.53	4.56	4.46	4.51	   186.88	10108.25	  1.03	线缆部件及其他	江苏	2.22	4.52	112649	110919	  1.02	0.00	1926	639	--  	3.48	          1.07	          0.07	117.59	0.00	   0.00	9162.06	29.04	0.00	0.32	--  	          0.01	--  	1.18	--  	--  	         13.71	         62.26亿	         62.26亿	 -0.18	   2267	2	1.81	1.58	3.18	7.08	8.09	41.88	-5.62	4.85	-3.61	1	    7.37亿	          3.03	         33.45亿	          0.41亿	--  	199.35	0.89	1.34	-- -- 	12	2	11	0.44	1.11	-1.11	0.22	-0.44	1.79	20241031	20040802	         13.71	--  	--  	242.90	38.25	         11.94	79.34	172.48	51.10	8.44	153.21	40.57	30.38	80.16	5.21	14.95	354.44	337.71	0.24	-0.12	0.32	0.14	0.25	0.11	6.55	-8.14	9.35	43839.00	         16808	7.63万	-73.00	5.36	          1.63	-7.65	0.18	0.00	0.020㈢	          2.79	          1.09	          0.48	         -0.59	         15.75	   0.65㈢	          4.72	          0.07	          0.04	5.55	7184	600973	--  	--  	--  	
600975	新五丰	2.20	6.96	0.15	6.95	6.96	693180	15254	0.14	          6.82	6.81	6.97	6.74	6.81	  5357.59	47691.55	  1.95	生猪养殖	湖南	3.38	6.88	268127	425053	  0.63	0.00	3080	1641	--  	-42.98	          2.51	          0.54	1061.68	0.00	   0.00	37003.04	220.64	0.00	0.60	--  	          0.05	--  	3.39	--  	--  	         10.17	         70.78亿	         87.79亿	  1.36	   3972	3	2.56	5.29	6.26	7.58	4.97	30.34	-44.10	5.78	-33.39	2	    6.48亿	         10.69	         45.13亿	          1.89亿	--  	--  	1.28	3.42	MACD金叉	10	2	11	0.00	2.35	-1.03	1.03	-0.14	3.26	20241104	20040609	         12.61	--  	--  	124.22	29.93	          1.95	74.33	35.97	19.02	1.84	29.54	14.50	17.84	1.36	0.63	26.31	52.71	49.77	0.34	-0.05	0.17	0.15	0.01	-0.06	-10.11	8.55	0.03	76534.00	          8473	5.90万	100.16	36.05	          2.93	10.26	1.67	0.00	0.001㈢	          2.37	          2.09	         -0.80	          0.68	         24.10	   0.04㈢	          5.58	          0.64	          0.29	0.14	5371	600975	--  	--  	--  	
600976	健民集团	3.00	45.63	1.33	45.63	45.64	40320	243	-0.01	          2.63	44.31	45.67	44.01	44.30	    16.32	18192.64	  2.14	中药	湖北	3.75	45.12	15916	24404	  0.65	0.00	25	18	--  	-59.27	          0.72	          0.05	110.88	0.00	   0.00	8465.91	4.87	0.00	0.06	--  	          0.00	--  	0.61	--  	--  	          1.53	         69.95亿	         70.00亿	  2.16	   2412	5	1.14	4.73	5.79	6.44	0.59	12.37	-30.56	5.56	-28.76	2	    1.11亿	          3.63	         50.73亿	          2.04亿	15.88	13.03	1.27	3.35	-- -- 	4	11	11	0.02	3.09	-0.65	1.85	-0.09	3.68	20241019	20040419	          1.53	--  	--  	42.05	23.94	          0.12	42.78	26.94	3.58	0.27	17.18	1.99	3.26	9.68	0.31	5.23	28.81	16.42	3.53	1.73	3.48	3.25	3.22	2.71	15.71	1.06	-0.88	13454.00	          8264	37.71万	-22.53	-7.58	          2.92	66.17	2.43	2.71	2.100㈢	         15.61	          3.41	         10.24	          0.69	         56.92	  13.44㈢	         43.00	         12.24	         11.27	0.60	2497	600976	--  	--  	--  	
600977	中国电影	0.40	12.43	0.05	12.42	12.43	148703	1930	0.00	          0.80	12.40	12.48	12.25	12.38	    80.74	18366.44	  0.81	发行院线	北京	1.86	12.35	75904	72799	  1.04	0.00	50	1678	--  	-52.65	          1.20	          0.06	239.90	0.00	   0.00	21389.02	48.36	0.08	0.23	--  	          0.01	--  	0.28	--  	--  	         18.67	        232.07亿	        232.07亿	 -0.44	   2901	3	0.98	3.07	3.93	4.72	6.97	25.42	-5.40	4.28	2.14	0	    6.09亿	          2.44	         75.74亿	          0.93亿	3015.27	87.89	0.88	1.39	多头排列	8	2	9	0.16	0.81	-1.05	-0.24	-0.40	1.47	20241029	20160809	         18.67	--  	--  	196.95	111.53	          4.32	41.18	141.60	14.48	6.99	60.84	75.69	20.08	11.06	5.69	43.90	30.16	23.20	3.00	0.65	3.08	1.98	2.16	1.42	41.61	12.46	3.19	79698.00	          7645	9.50万	-54.22	-28.38	          2.08	18.62	7.70	0.86	0.120㈢	          5.97	          2.35	          2.23	          0.67	         56.63	   1.93㈢	         23.08	          9.96	          6.55	0.24	3013	600977	--  	--  	--  	
600979	广安爱众	10.06	7.00	0.64	7.00	--  	3293913	2783	0.00	         26.73	5.98	7.00	5.85	6.36	    27.57	209770.88	  1.68	水力发电	四川	18.08	6.37	1829831	1464082	  1.25	0.00	102988	0	--  	0.00	          0.06	          0.05	194.84	0.00	   0.00	91901.86	7574.75	0.00	8.24	44.17	          1.52	--  	1.08	0.03	7209.16	         12.32	         86.26亿	         88.32亿	  9.22	   4534	3	10.03	33.33	20.89	63.17	90.22	132.56	95.53	48.31	105.28	11	    8.33亿	         39.56	         58.29亿	          8.07亿	25.35	35.40	0.96	17.06	KDJ金叉	8	6	6	-5.97	10.06	-8.02	0.16	0.00	19.66	20241118	20040906	         12.62	--  	--  	113.60	45.82	          2.13	57.79	18.22	65.29	3.40	19.89	5.61	2.32	5.85	5.26	15.53	23.33	15.61	3.06	0.11	3.09	2.42	2.40	2.22	16.03	4.25	0.09	53535.00	         15555	10.89万	59.68	15.71	          1.93	20.77	3.79	0.85	0.190㈢	          3.63	          1.23	          1.27	          0.34	         40.33	   5.24㈢	         33.07	         13.12	         10.38	0.00	2376	600979	--  	--  	--  	
600980	北矿科技	0.49	16.53	0.08	16.52	16.53	26087	400	0.12	          1.48	16.46	16.55	16.35	16.45	    29.78	4299.02	  0.81	能源及重型设备	北京	1.22	16.48	13407	12680	  1.06	0.00	54	377	--  	-72.57	          1.20	          0.07	66.12	0.00	   0.00	4241.76	19.92	0.00	0.47	--  	          0.01	--  	2.09	--  	--  	          1.76	         29.04亿	         31.29亿	 -0.36	   1522	2	0.61	1.04	0.98	3.89	1.41	27.94	-5.22	1.41	-6.14	2	    0.95亿	          2.74	         15.72亿	          0.15亿	31.48	33.93	0.85	0.67	-- -- 	1	12	2	0.06	0.61	-0.61	0.18	-0.12	1.10	20241026	20040512	          1.89	--  	--  	25.66	13.64	          0.04	46.68	18.11	4.35	1.03	11.29	2.02	9.08	2.70	6.91	5.40	7.38	5.33	0.90	0.05	0.90	0.79	0.79	0.73	5.70	0.21	-2.14	21867.00	          4349	7.19万	9.97	11.01	          2.29	146.42	4.24	0.50	0.420㈢	          7.21	          2.85	          3.01	          0.11	         53.16	   5.78㈢	         27.70	         12.14	         10.69	0.41	809	600980	--  	--  	--  	
600981	汇鸿集团	-0.62	3.18	-0.02	3.17	3.18	463843	7189	0.32	          2.07	3.13	3.22	3.13	3.20	--  	14665.36	  0.70	贸易	江苏	2.81	3.16	251360	212483	  1.18	0.00	5883	1731	--  	17.91	          1.83	          0.24	228.61	0.00	   0.00	20484.86	307.84	-0.31	1.50	--  	          0.13	--  	7.25	--  	--  	         22.42	         71.31亿	         71.31亿	 -1.47	   3408	-1	3.90	4.61	6.71	15.22	18.22	70.05	-3.64	14.39	4.26	9	    7.31亿	          6.35	         23.24亿	         -0.45亿	--  	--  	1.40	1.60	多头排列	12	8	3	-2.19	0.62	-2.19	-1.25	-1.24	1.60	20241030	20040630	         22.42	--  	--  	269.05	47.19	          8.48	79.31	219.79	11.84	5.88	168.43	35.78	73.67	36.67	34.12	5.94	355.82	343.01	0.46	-0.51	0.55	-0.39	-0.84	-1.74	13.52	-7.44	3.01	46728.00	         15640	4.97万	-285.51	4.24	          1.51	-9.58	0.20	0.00	-0.040㈢	          2.11	          0.26	          0.60	         -0.33	         17.54	  -1.77㈢	          3.60	          0.13	         -0.11	0.29	3430	600981	--  	--  	--  	
600982	宁波能源	0.48	4.21	0.02	4.21	4.22	139106	1227	0.00	          1.24	4.18	4.22	4.16	4.19	    17.89	5830.87	  0.73	热力服务	浙江	1.43	4.19	63795	75311	  0.85	0.00	348	6732	--  	-26.67	          1.32	          0.07	51.66	0.00	   0.00	7292.96	10.87	0.00	0.15	--  	          0.00	--  	0.28	--  	--  	         11.18	         47.05亿	         47.05亿	 -0.37	   1882	2	1.70	1.69	4.73	5.51	7.13	29.14	4.73	6.04	6.86	0	    5.49亿	          2.53	         23.10亿	          0.22亿	13.32	11.49	0.87	1.45	上穿BOLL上轨	8	8	2	-0.24	0.72	-0.72	0.00	-0.24	1.20	20241031	20040706	         11.18	--  	--  	146.20	42.41	          8.41	65.24	37.50	42.40	4.05	52.19	6.02	2.07	13.86	0.29	13.53	30.88	26.96	2.39	3.16	2.50	2.35	1.97	1.61	16.14	5.09	-0.87	52811.00	         10391	4.37万	-22.10	-36.18	          1.11	9.24	1.52	3.58	0.180㈢	          3.80	          1.21	          1.44	          0.46	         29.01	   4.65㈢	         12.69	          7.74	          7.63	0.26	1502	600982	--  	--  	--  	
600983	惠而浦	-8.42	10.99	-1.01	10.98	10.99	291678	7108	-0.08	          3.81	11.71	12.42	10.96	12.00	   119.03	33480.93	  1.28	冰洗	安徽	12.17	11.48	168605	123073	  1.37	0.00	1518	2413	--  	-15.06	          2.27	          0.86	781.17	0.00	   0.00	50533.96	1233.77	0.00	2.44	--  	          0.68	--  	0.57	--  	--  	          7.66	         84.23亿	         84.23亿	 -9.26	   3738	-2	-7.05	-6.39	13.30	16.92	25.17	59.04	35.68	17.67	24.75	3	    1.55亿	         18.78	         17.07亿	         -7.74亿	76.61	113.36	0.90	-5.75	多头排列	8	8	8	-2.42	3.50	-8.67	-4.33	-11.51	0.27	20241029	20040727	          7.66	--  	--  	49.22	25.26	--  	48.68	32.81	10.99	2.47	23.24	15.21	4.03	12.56	0.22	12.23	25.24	21.68	0.77	0.00	0.79	0.53	0.53	0.36	2.53	1.34	2.39	13643.00	         11383	12.51万	274.99	-14.81	          3.33	62.68	3.34	0.65	0.070㈢	          3.30	          1.60	          0.33	          0.18	         51.32	   2.10㈢	         14.13	          3.05	          2.10	1.22	3426	600983	--  	--  	--  	
600984	建设机械	10.11	4.14	0.38	4.14	--  	502792	17406	0.00	          4.00	3.83	4.14	3.68	3.76	--  	20000.95	  1.52	工程机械整机	陕西	12.23	3.98	331532	171260	  1.94	0.00	44629	0	--  	0.00	          6.20	          0.77	720.61	0.00	   0.00	17831.67	110.80	0.00	0.62	--  	          0.04	--  	0.98	0.09	1847.64	         12.57	         52.04亿	         52.04亿	  9.26	   2388	2	5.92	16.62	15.33	25.08	16.94	87.34	4.55	24.70	10.40	12	    7.65亿	          6.57	         31.69亿	          4.78亿	--  	--  	1.16	10.70	MACD金叉	10	8	11	1.86	10.11	-2.13	5.85	0.00	12.50	20241030	20040707	         12.57	--  	--  	178.12	46.36	--  	73.98	74.89	80.77	2.49	62.91	14.51	3.79	46.93	0.07	36.25	19.82	20.13	-7.30	0.02	-7.33	-6.28	-6.28	-6.32	-3.21	0.20	4.30	42502.00	         18007	7.46万	-79.00	-18.71	          1.12	255.08	2.63	0.00	-0.500㈢	          3.69	          2.88	         -0.26	          0.02	         26.02	 -13.54㈢	         -1.56	        -36.82	        -31.67	0.55	3871	600984	--  	--  	--  	
