代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
601999	出版传媒	3.64	7.98	0.28	7.97	7.98	453251	9337	-0.24	          8.23	7.76	8.47	7.68	7.70	    75.44	36810.38	  2.18	大众出版	辽宁	10.26	8.12	261614	191637	  1.37	0.00	780	531	--  	-35.54	          1.67	          0.87	745.09	0.00	   0.00	18134.04	123.69	-0.38	0.68	--  	          0.09	--  	3.59	--  	--  	          5.51	         43.96亿	         43.96亿	  3.80	   3326	4	1.32	5.98	9.32	12.71	24.88	47.78	-8.27	14.82	8.13	3	    1.79亿	         25.33	         14.28亿	          1.54亿	45.78	37.84	0.99	4.72	多头排列	8	8	2	0.78	10.00	-0.26	5.45	-5.79	3.91	20241030	20071221	          5.51	--  	--  	44.48	25.47	          0.19	42.31	29.81	5.90	0.65	17.05	10.85	7.71	9.04	2.42	5.25	17.91	14.28	0.68	-0.01	0.68	0.39	0.44	0.25	12.34	-1.84	-2.20	26992.00	          6628	5.29万	-30.79	-1.08	          1.73	-23.92	2.46	0.81	0.080㈢	          4.62	          0.95	          2.24	         -0.33	         57.27	   1.72㈢	         20.23	          3.79	          2.20	0.09	2107	601999	--  	--  	--  	
603000	人民网	-2.62	25.26	-0.68	25.26	25.27	366131	2900	-0.11	          3.31	25.92	25.93	24.95	25.94	   373.00	92355.01	  0.78	文字图片媒体	北京	3.78	25.22	206315	159816	  1.29	0.00	624	573	--  	-29.73	          0.87	          0.14	732.54	0.00	   0.00	168216.04	641.78	0.00	0.38	--  	          0.05	--  	1.29	--  	--  	         11.06	        279.30亿	        279.30亿	 -2.46	   4550	-1	0.19	-1.29	-1.09	-0.78	8.93	41.28	-23.66	0.68	-9.17	4	    4.80亿	          7.62	        121.34亿	         -7.52亿	98.87	86.59	1.34	-1.41	MACD金叉	10	2	9	-0.08	-0.04	-3.82	-2.78	-2.58	1.24	20241031	20120427	         11.06	--  	--  	51.08	35.94	          2.56	24.62	33.40	0.65	0.86	10.93	11.15	2.21	4.63	6.49	8.34	11.77	6.43	0.71	0.36	0.72	0.61	0.56	0.56	13.74	-1.13	-8.65	138095.00	          3479	8.79万	-42.28	-0.71	          7.77	-246.22	23.74	0.65	0.050㈢	          3.25	          0.75	          1.24	         -0.10	         70.36	   1.56㈢	         45.32	          6.02	          5.16	0.82	3144	603000	--  	--  	--  	
603001	奥康国际	1.53	6.64	0.10	6.64	6.66	98647	1767	-0.14	          2.46	6.58	6.83	6.53	6.54	--  	6581.81	  0.99	鞋帽及其他	浙江	4.59	6.67	45141	53506	  0.84	0.00	1027	1035	--  	3.52	          2.41	          0.28	117.33	0.00	   0.00	3690.30	35.40	0.00	0.96	--  	          0.03	--  	0.71	--  	--  	          4.01	         26.63亿	         26.63亿	  1.69	   1877	1	-1.51	-1.48	8.32	5.06	17.52	61.95	17.32	-0.15	15.89	9	    1.69亿	          5.83	         11.24亿	          0.40亿	--  	--  	1.01	1.53	-- -- 	12	6	2	0.61	4.43	-0.15	1.99	-2.78	1.68	20241030	20120426	          4.01	--  	--  	37.07	27.26	          0.07	26.27	22.00	3.32	1.60	8.84	3.57	7.33	9.00	0.30	18.68	18.88	11.16	-1.28	0.01	-1.27	-1.37	-1.36	-1.83	2.31	0.57	-2.51	11195.00	         15122	10.04万	-50.56	-18.80	          0.98	46.97	1.41	1.83	-0.340㈢	          6.80	          4.66	          0.58	          0.14	         73.54	  -4.99㈢	         40.90	         -6.76	         -7.26	0.33	7529	603001	--  	--  	--  	
603002	宏昌电子	0.32	6.28	0.02	6.28	6.29	510202	5701	0.16	          4.63	6.23	6.38	6.17	6.26	   145.48	32094.16	  0.51	合成树脂	广东	3.35	6.29	262658	247544	  1.06	0.00	2502	3294	--  	-3.90	          1.02	          0.20	358.02	0.00	   0.00	35429.65	311.38	-0.31	0.88	--  	          0.09	--  	1.60	--  	--  	         11.02	         69.22亿	         71.22亿	  0.48	   3719	1	-1.57	-1.10	-5.28	6.26	24.36	45.03	-2.49	7.35	0.80	12	    5.32亿	          9.60	         33.39亿	          0.23亿	115.72	81.95	1.27	-0.32	MACD死叉	8	8	3	-0.48	1.92	-1.44	0.48	-1.57	1.78	20241030	20120518	         11.34	--  	--  	45.88	34.29	--  	25.27	29.65	6.26	1.19	9.35	12.81	1.24	6.14	0.06	11.94	16.19	15.13	0.44	0.04	0.44	0.37	0.37	0.30	9.49	1.18	-3.27	47149.00	         11276	7.08万	-40.78	-5.25	          2.08	60.21	4.40	0.80	0.030㈢	          3.02	          1.05	          0.84	          0.10	         74.73	   1.07㈢	          6.56	          2.71	          2.27	0.34	583	603002	--  	--  	--  	
603004	鼎龙科技	2.60	24.46	0.62	24.45	24.46	179489	3157	-0.15	         30.48	24.00	25.46	23.75	23.84	    39.99	44144.66	  1.84	其他化学制品	浙江	7.17	24.59	90471	89018	  1.02	0.00	135	60	--  	-56.07	          1.39	          0.88	772.20	0.00	   0.00	36876.84	326.64	0.00	0.89	--  	          0.23	--  	3.34	--  	--  	          0.59	         14.40亿	         57.61亿	  2.76	   3786	3	2.32	5.75	5.75	4.62	16.20	40.82	47.53	8.66	-31.64	12	    0.59亿	         30.48	         14.40亿	          1.46亿	34.89	32.26	1.01	3.73	KDJ金叉	8	8		0.67	6.80	-0.38	3.15	-3.93	2.99	20241031	20231227	          2.36	--  	--  	21.18	19.39	          0.01	8.43	13.40	2.47	0.68	1.69	5.91	2.92	1.06	0.02	12.18	4.85	2.94	1.26	0.02	1.26	1.09	1.08	1.03	4.33	1.58	-6.02	24444.00	          2409	5.89万	-10.83	-7.69	          2.97	36.53	11.87	0.93	0.460㈢	          8.23	          5.17	          1.84	          0.67	         91.54	   5.57㈢	         39.39	         25.93	         22.44	0.31	665	603004	--  	--  	--  	
603005	晶方科技	-3.49	27.40	-0.99	27.39	27.40	387828	1967	-0.10	          5.95	28.38	28.38	27.23	28.39	    72.65	107531.07	  0.93	半导体封测	江苏	4.05	27.73	223923	163905	  1.37	0.00	313	692	--  	-3.75	          0.71	          0.11	538.95	0.00	   0.00	186039.91	625.50	0.00	0.34	--  	          0.04	--  	1.49	--  	--  	          6.52	        178.70亿	        178.70亿	 -3.32	   4617	-1	1.79	-1.80	-1.15	-4.43	-0.36	57.92	21.99	-0.11	25.06	6	    5.36亿	          7.23	        146.95亿	         -6.46亿	82.70	123.36	0.97	-1.65	-- -- 	10	8	8	-0.04	-0.04	-4.09	-2.32	-3.45	0.62	20241030	20140210	          6.52	--  	--  	46.77	42.24	          0.35	8.94	26.95	8.65	0.99	3.25	24.22	1.22	1.22	0.32	16.84	8.30	4.68	2.16	-0.16	2.16	1.86	1.84	1.56	16.33	2.31	6.12	144179.00	          3720	10.19万	66.68	21.71	          4.23	77.33	21.54	0.16	0.280㈢	          6.48	          2.58	          2.50	          0.35	         90.31	   4.37㈢	         43.60	         26.06	         22.43	1.09	861	603005	--  	--  	--  	
603006	联明股份	-1.19	11.60	-0.14	11.58	11.60	35011	325	0.26	          1.38	11.66	11.85	11.49	11.74	    46.58	4078.77	  0.69	车身附件及饰件	上海	3.07	11.65	21078	13933	  1.51	0.00	48	19	--  	14.91	          1.39	          0.14	37.70	0.00	   0.00	5678.44	57.48	0.52	1.01	--  	          0.07	--  	2.54	--  	--  	          2.54	         29.49亿	         29.49亿	 -1.03	   1522	-2	-3.37	-3.25	-3.97	-2.68	-9.87	30.63	-21.52	0.78	-8.23	13	    0.70亿	          5.02	          8.10亿	         -0.36亿	56.37	28.30	1.24	-2.36	KDJ死叉	10	8	14	-0.68	0.94	-2.13	-0.77	-2.11	0.96	20241025	20140630	          2.54	--  	--  	21.28	14.23	          2.65	20.66	12.30	5.56	1.30	3.96	3.26	3.26	2.62	0.15	0.96	5.25	4.09	0.51	0.01	0.50	0.43	0.47	0.39	9.53	0.08	-1.72	18852.00	          3702	4.29万	-52.53	-32.54	          2.07	355.90	5.61	2.39	0.190㈢	          5.60	          0.38	          3.75	          0.03	         66.89	   3.34㈢	         22.24	          9.67	          8.19	0.20	1999	603006	--  	--  	--  	
603008	喜临门	-2.64	18.06	-0.49	18.05	18.06	52867	484	0.17	          1.39	18.58	18.61	17.90	18.55	    13.68	9611.32	  0.79	家具	浙江	3.83	18.18	28618	24249	  1.18	0.00	31	235	--  	1.22	          1.14	          0.05	87.41	0.00	   0.00	15787.80	14.12	0.00	0.09	--  	          0.00	--  	0.28	--  	--  	          3.79	         68.45亿	         68.45亿	 -2.48	   2650	-2	-5.12	-4.04	-1.15	-7.67	0.79	32.60	5.93	-4.70	9.39	0	    2.45亿	          2.16	         44.26亿	         -1.86亿	16.99	16.39	1.23	-3.32	KDJ死叉	1	6	9	0.16	0.32	-3.50	-1.99	-2.96	0.89	20241030	20120717	          3.79	--  	--  	86.40	38.51	          1.47	53.74	44.87	21.57	3.07	42.77	17.76	9.35	10.62	1.50	11.33	59.76	38.64	4.42	0.12	4.29	3.79	3.75	3.66	21.52	0.40	-1.39	15132.00	         16196	29.25万	-3.88	-1.53	          1.78	169.07	1.15	2.70	0.990㈢	         10.16	          2.99	          5.68	          0.11	         44.56	   9.74㈢	         35.35	          7.40	          6.35	1.25	9097	603008	--  	--  	--  	
603009	北特科技	-2.75	38.22	-1.08	38.21	38.22	216037	2065	-0.07	          6.38	39.15	39.83	37.78	39.30	   159.58	83293.72	  0.76	底盘与发动机系统	上海	5.22	38.56	114135	101902	  1.12	0.00	1	577	--  	-57.81	          0.89	          0.20	789.25	0.00	   0.00	89157.10	678.85	0.08	0.76	--  	          0.09	--  	0.49	--  	--  	          3.38	        129.34亿	        129.38亿	 -2.58	   4095	-4	-1.53	-11.14	-7.19	-7.52	36.41	120.67	160.35	-2.30	158.77	11	    2.04亿	         10.60	         77.88亿	         -3.66亿	160.56	261.54	0.83	-7.12	MACD死叉	8	8	8	-0.38	1.35	-3.87	-1.88	-4.04	1.16	20241101	20140718	          3.39	--  	--  	33.69	16.45	          1.25	47.47	15.01	10.84	1.99	14.62	1.74	4.91	5.24	0.03	10.17	14.57	11.69	0.70	0.00	0.76	0.63	0.61	0.50	3.51	1.25	-0.30	21188.00	          9618	36.76万	111.00	9.62	          7.74	103.36	8.88	0.16	0.170㈢	          4.94	          3.00	          1.04	          0.37	         48.82	   3.70㈢	         19.75	          4.82	          4.34	0.77	1361	603009	--  	--  	--  	
603010	万盛股份	-0.47	10.48	-0.05	10.47	10.48	32991	334	0.19	          0.68	10.52	10.65	10.38	10.53	    38.99	3464.89	  0.57	塑料助剂	浙江	2.56	10.50	16789	16202	  1.04	0.00	30	260	--  	-56.23	          0.84	          0.02	35.00	0.00	   0.00	4606.30	12.41	0.00	0.27	--  	          0.00	--  	0.60	--  	--  	          4.85	         50.86亿	         61.79亿	 -0.31	   1139	-2	-2.23	-2.61	-3.23	0.38	2.75	22.71	-1.69	1.55	-1.13	2	    3.42亿	          0.96	         35.88亿	         -0.29亿	44.99	33.78	0.92	-1.60	KDJ死叉	1	8	2	-0.09	1.14	-1.42	-0.28	-1.60	0.96	20241030	20141010	          5.90	--  	--  	67.73	39.26	          0.98	40.59	28.14	17.00	4.71	16.81	13.82	4.46	4.24	0.16	16.96	21.23	17.42	1.32	0.02	1.30	1.10	1.19	1.24	15.50	2.47	1.68	21456.00	         15959	16.72万	-27.81	-1.81	          1.57	25.01	2.91	1.73	0.200㈢	          6.66	          2.88	          2.63	          0.42	         57.97	   3.03㈢	         17.99	          6.21	          5.18	0.78	1546	603010	--  	--  	--  	
603011	合锻智能	-1.89	7.80	-0.15	7.79	7.80	156118	5433	0.00	          3.16	8.00	8.03	7.75	7.95	   376.65	12241.07	  0.61	其他专用设备	安徽	3.52	7.84	68611	87507	  0.78	0.00	682	120	--  	8.99	          2.37	          0.23	423.77	0.00	   0.00	20595.75	72.00	0.76	0.35	--  	          0.03	--  	2.43	--  	--  	          4.94	         38.56亿	         38.56亿	 -1.72	   2756	-3	-4.33	-7.36	-6.14	-2.13	3.45	40.54	4.70	0.12	3.73	11	    3.20亿	          4.87	         24.99亿	         -0.74亿	--  	236.28	1.39	-4.06	KDJ死叉	10	8	11	0.63	1.01	-2.52	-1.38	-2.86	0.65	20241030	20141107	          4.94	--  	--  	43.34	22.35	         -0.02	48.49	29.81	4.89	0.90	20.06	5.73	12.09	7.82	4.09	13.78	14.67	10.86	0.22	-0.09	0.22	0.07	0.08	0.03	3.26	1.87	-1.28	40654.00	          7881	6.15万	-89.64	19.21	          1.73	20.64	2.63	0.00	0.020㈢	          4.52	          2.79	          0.66	          0.38	         51.57	   0.34㈢	         26.02	          1.53	          0.51	0.86	2147	603011	--  	--  	--  	
603012	创力集团	-1.67	5.88	-0.10	5.88	5.89	401403	2448	0.51	          6.21	5.99	6.32	5.83	5.98	    20.10	24300.35	  1.93	能源及重型设备	上海	8.19	6.05	230835	170568	  1.35	0.00	89	449	--  	51.35	          0.55	          0.09	143.94	0.00	   0.00	23949.13	418.46	0.00	1.75	--  	          0.14	--  	1.67	--  	--  	          6.46	         38.01亿	         38.26亿	 -1.51	   2757	-1	2.57	2.62	4.63	5.95	16.67	41.01	1.73	9.09	2.08	0	    5.03亿	          7.99	         29.56亿	         -0.65亿	13.18	9.69	0.99	1.20	多头排列	12	8	2	0.17	5.69	-2.51	1.17	-6.96	0.86	20241120	20150320	          6.51	--  	--  	75.38	36.87	          2.36	47.96	53.89	7.73	1.77	32.52	6.89	13.49	25.04	2.32	2.18	17.71	10.35	1.29	-0.13	1.42	1.07	1.43	1.35	25.72	-0.22	-0.11	31440.00	         15989	9.40万	-42.70	-6.73	          1.04	-176.15	2.16	2.51	0.220㈢	          5.66	          0.34	          3.95	         -0.03	         48.91	   3.87㈢	         41.56	          7.27	          6.03	0.89	1615	603012	--  	--  	--  	
603013	亚普股份	0.00	15.73	0.00	15.72	15.73	35733	230	0.06	          0.70	15.79	16.10	15.64	15.73	    16.18	5634.05	  0.80	底盘与发动机系统	江苏	2.92	15.77	19851	15882	  1.25	0.00	143	127	--  	-42.79	          0.72	          0.05	36.18	0.00	   0.00	8159.12	15.00	0.00	0.18	--  	          0.01	--  	0.50	--  	--  	          5.13	         80.63亿	         80.63亿	  0.16	   1997	0	-1.32	-0.95	-0.82	-1.56	8.56	21.19	-8.23	0.19	-6.54	1	    1.08亿	          3.32	         16.93亿	          0.00亿	18.67	17.30	0.97	-0.51	MACD死叉	8	8	14	0.38	2.35	-0.57	0.25	-2.30	0.58	20241031	20180509	          5.13	--  	--  	66.91	41.02	          1.51	36.44	50.31	10.64	1.59	21.38	21.00	12.04	8.79	0.59	7.80	56.74	47.97	4.68	0.05	4.63	4.01	3.74	3.71	25.65	7.51	3.93	20984.00	          5128	8.07万	-8.38	-8.66	          1.97	10.74	1.42	2.86	0.730㈢	          8.00	          1.52	          5.00	          1.47	         61.31	   9.11㈢	         15.44	          8.26	          7.06	2.00	3588	603013	--  	--  	--  	
603015	弘讯科技	-4.22	12.49	-0.55	12.49	12.50	407464	3567	1.13	         10.08	12.85	13.50	12.00	13.04	    76.59	51463.95	  0.59	工业控制设备	浙江	11.50	12.63	232537	174927	  1.33	0.00	2436	367	--  	55.87	          1.08	          0.49	445.52	0.00	   0.00	83830.53	441.40	0.00	0.53	--  	          0.18	--  	0.75	--  	--  	          4.04	         50.49亿	         50.49亿	 -4.05	   4157	-1	2.03	1.29	2.72	11.41	56.71	88.38	29.97	11.32	29.97	12	    1.87亿	         21.77	         23.37亿	         -2.22亿	65.91	82.40	0.80	-2.42	多头排列	12	6	6	-1.46	3.53	-7.98	-3.14	-7.48	4.08	20241028	20150303	          4.04	--  	--  	21.31	13.44	          0.15	36.27	12.07	4.61	2.23	4.43	3.30	3.26	2.68	0.14	4.52	6.45	4.21	0.73	0.06	0.59	0.48	0.49	0.51	3.95	0.46	0.39	27901.00	          6707	8.38万	47.88	22.80	          3.76	110.48	7.82	1.15	0.120㈢	          3.33	          1.12	          0.98	          0.11	         63.05	   3.68㈢	         34.79	         11.30	          7.39	0.51	705	603015	--  	--  	--  	
603016	新宏泰	-3.75	32.85	-1.28	32.84	32.85	31250	134	0.00	          2.11	34.32	35.15	32.60	34.13	    69.96	10546.78	  1.00	配电设备	江苏	7.47	33.75	17533	13717	  1.28	0.00	208	70	--  	35.19	          0.68	          0.07	44.02	0.00	   0.00	10375.62	56.28	0.00	0.54	--  	          0.02	--  	1.37	--  	--  	          1.48	         48.67亿	         48.67亿	 -3.59	   2012	-1	1.16	-2.97	0.86	11.28	4.65	106.86	51.94	14.14	50.55	10	    0.67亿	          4.67	         21.98亿	         -1.90亿	72.47	73.58	0.29	-1.88	-- -- 	4	10	2	0.56	2.99	-4.48	-1.11	-6.54	0.77	20241127	20160701	          1.48	--  	--  	10.55	8.28	          0.35	18.11	8.94	1.20	0.26	1.91	2.37	1.11	1.74	0.02	2.77	4.70	3.28	0.62	0.05	0.62	0.54	0.52	0.47	3.29	0.79	-0.82	15276.00	          4380	14.39万	2.07	-1.65	          5.87	61.94	10.35	1.09	0.350㈢	          5.59	          1.87	          2.22	          0.53	         78.53	   6.30㈢	         30.33	         13.23	         11.48	0.19	1104	603016	--  	--  	--  	
603017	中衡设计	-0.31	9.54	-0.03	9.53	9.54	38463	1318	0.10	          1.39	9.55	9.66	9.46	9.57	    29.52	3682.46	  0.63	工程咨询服务	江苏	2.09	9.57	20424	18039	  1.13	0.00	78	422	--  	-49.86	          2.48	          0.12	125.74	0.00	   0.00	5316.27	17.29	0.00	0.33	--  	          0.01	--  	0.83	--  	--  	          2.76	         26.32亿	         26.32亿	 -0.15	   1467	-2	-0.73	0.63	0.74	2.03	9.16	28.58	-3.73	2.69	-4.70	7	    1.55亿	          2.49	         14.76亿	         -0.08亿	33.20	24.77	1.10	0.21	-- -- 	12	2	14	-0.21	0.94	-1.15	0.00	-1.24	0.85	20241030	20141231	          2.76	--  	--  	33.49	15.01	          0.25	54.44	18.82	3.58	2.20	17.97	2.84	0.00	6.38	2.64	10.15	9.19	6.77	0.73	0.10	0.81	0.68	0.67	0.50	1.42	0.78	-1.56	22052.00	          7015	6.69万	-28.82	-21.20	          1.75	33.56	2.86	1.04	0.240㈢	          5.44	          3.68	          0.52	          0.28	         44.82	   4.45㈢	         26.35	          7.99	          7.38	0.59	2740	603017	--  	--  	--  	
603018	华设集团	-1.74	9.02	-0.16	9.01	9.02	160895	1539	0.56	          2.38	9.15	9.23	8.92	9.18	    19.94	14624.05	  0.63	工程咨询服务	江苏	3.38	9.09	103059	57836	  1.78	0.00	24	49	--  	-61.88	          1.52	          0.07	138.82	0.00	   0.00	24336.38	72.47	0.11	0.30	--  	          0.01	--  	0.47	--  	--  	          6.76	         60.99亿	         61.68亿	 -1.58	   3048	-2	-4.87	-2.17	-4.25	-8.61	5.62	45.02	17.91	-9.26	23.74	3	    6.76亿	          2.38	         60.99亿	         -1.09亿	10.83	9.00	1.04	-2.70	-- -- 	12	2	14	-0.33	0.54	-2.83	-0.98	-2.28	1.12	20241031	20141013	          6.84	--  	--  	123.58	49.59	          0.96	59.09	106.47	3.23	0.61	68.69	12.86	2.47	42.43	11.41	5.70	26.92	16.92	2.71	-0.02	2.70	2.28	2.32	2.27	34.44	-6.12	-7.96	29132.00	         23212	20.94万	-33.78	-15.66	          1.25	-10.08	2.29	3.35	0.350㈢	          7.21	          0.83	          5.04	         -0.90	         40.13	   4.68㈢	         37.16	         10.07	          8.48	1.39	5931	603018	--  	--  	--  	
603019	中科曙光	-0.75	71.39	-0.54	71.38	71.39	449606	4093	0.06	          3.08	71.92	73.10	71.11	71.93	   101.81	323169.89	  0.64	其他IT设备	天津	2.77	71.88	228795	220811	  1.04	0.00	113	41	--  	90.59	          1.02	          0.08	2921.98	0.00	   0.00	446852.66	2204.35	0.03	0.49	--  	          0.03	--  	0.65	--  	--  	         14.59	       1041.30亿	       1044.58亿	 -0.59	   4726	-2	-3.82	-3.16	-4.80	-14.80	0.05	99.64	77.28	-15.82	81.56	5	   12.19亿	          3.69	        870.40亿	         -7.90亿	56.73	57.33	0.97	-2.67	-- -- 	12	8	12	-0.01	1.63	-1.14	-0.07	-2.34	0.39	20241206	20141106	         14.63	--  	--  	326.16	191.83	          8.48	38.59	121.29	24.12	42.18	43.80	34.24	38.47	27.39	4.47	111.52	80.41	58.85	10.61	4.12	10.60	8.05	7.70	4.45	61.59	-12.77	-37.87	296321.00	          4115	29.37万	2.57	3.65	          5.45	-81.81	12.99	0.24	0.530㈢	         13.11	          7.62	          4.21	         -0.87	         58.81	   4.01㈢	         26.81	         13.19	         10.01	9.83	5437	603019	--  	--  	--  	
603020	爱普股份	0.00	8.56	0.00	8.55	8.56	57261	457	0.12	          1.49	8.53	8.65	8.45	8.56	    27.66	4901.57	  0.56	调味品	上海	2.34	8.56	32634	24627	  1.33	0.00	449	28	--  	33.33	          0.88	          0.04	39.12	0.00	   0.00	7307.39	50.41	0.00	0.69	--  	          0.02	--  	1.72	--  	--  	          3.83	         32.81亿	         32.81亿	  0.16	   1595	0	-1.72	-0.81	3.13	5.16	11.46	36.31	1.66	6.20	3.63	0	    2.53亿	          2.26	         21.65亿	          0.00亿	36.67	36.14	0.84	-0.12	-- -- 	8	6	11	-0.35	1.05	-1.29	0.00	-1.04	1.30	20241031	20150325	          3.83	--  	--  	38.93	31.94	          2.86	10.60	26.48	6.91	0.88	3.49	5.96	5.30	3.83	--  	14.94	20.65	17.22	1.54	0.04	1.54	1.18	0.89	0.72	12.15	2.39	1.91	20798.00	         12160	10.41万	-1.44	-1.59	          1.03	13.71	1.59	1.15	0.240㈢	          8.34	          3.90	          3.17	          0.62	         82.05	   2.78㈢	         16.59	          7.48	          5.73	0.25	1140	603020	--  	--  	--  	
603021	山东华鹏	-5.44	5.74	-0.33	5.74	5.75	251508	2379	0.53	          7.86	6.12	6.14	5.69	6.07	--  	14736.32	  0.91	其他家居	山东	7.41	5.86	139418	112090	  1.24	0.00	132	555	--  	12.93	          1.23	          0.34	136.56	0.00	   0.00	12958.99	98.65	0.00	0.76	--  	          0.09	--  	1.55	--  	--  	          3.20	         18.37亿	         18.37亿	 -5.27	   3064	-2	-3.80	-8.45	-11.70	-1.71	3.06	106.48	-5.90	-2.38	-12.90	15	    1.89亿	         13.28	         10.87亿	         -1.06亿	--  	--  	0.90	-6.21	MACD死叉	12	8	2	0.82	1.15	-6.26	-3.46	-6.51	0.88	20241026	20150423	          3.20	--  	--  	16.94	1.05	         -0.12	94.53	3.33	6.32	1.12	15.98	0.34	1.41	0.94	0.16	6.03	2.88	2.58	-0.97	0.00	-0.98	-0.98	-0.97	-0.99	-8.50	0.29	-0.05	18756.00	         10096	5.80万	37.07	-28.35	         17.50	62.47	6.37	0.00	-0.300㈢	          0.33	          1.89	         -2.66	          0.09	          6.19	 -92.70㈢	         10.50	        -33.64	        -33.91	0.10	666	603021	--  	--  	--  	
603022	新通联	1.03	8.81	0.09	8.81	8.82	47164	287	0.23	          2.36	8.69	8.96	8.66	8.72	    38.90	4171.09	  1.21	其他包装	上海	3.44	8.84	21213	25951	  0.82	0.00	26	145	--  	1.59	          0.84	          0.08	25.30	0.00	   0.00	4254.54	12.86	0.00	0.30	--  	          0.02	--  	0.67	--  	--  	          2.00	         17.62亿	         17.62亿	  1.20	   2062	4	0.23	3.52	4.51	6.53	16.53	40.06	-13.11	7.17	-13.80	2	    0.99亿	          4.79	          8.68亿	          0.18亿	32.36	33.74	0.96	2.20	KDJ金叉	8	6	11	-0.34	2.75	-0.69	1.38	-1.67	1.73	20241202	20150518	          2.00	--  	--  	11.03	7.88	          0.04	28.13	5.87	3.11	1.15	2.78	1.52	0.97	2.55	0.02	1.35	6.37	5.11	0.43	0.00	0.43	0.34	0.34	0.33	4.23	0.76	-0.10	12498.00	          7886	6.95万	6.96	0.35	          2.23	23.08	2.77	0.89	0.170㈢	          3.94	          0.67	          2.11	          0.38	         71.49	   4.31㈢	         19.73	          6.67	          5.35	0.15	1102	603022	--  	--  	--  	
603025	大豪科技	-2.15	15.91	-0.35	15.90	15.91	100099	724	0.00	          0.90	16.17	16.25	15.77	16.26	    26.89	15959.18	  0.62	工业控制设备	北京	2.95	15.94	55318	44781	  1.24	0.00	87	91	--  	17.77	          0.81	          0.09	115.19	0.00	   0.00	23343.40	56.76	0.00	0.24	--  	          0.02	--  	0.51	--  	--  	         11.09	        176.47亿	        176.47亿	 -1.99	   2986	-3	-0.85	-3.16	3.11	-2.57	15.04	46.91	16.90	-0.13	22.76	4	    1.92亿	          5.22	         30.53亿	         -3.88亿	29.75	44.48	1.31	-1.43	-- -- 	12	2	9	-0.55	-0.06	-3.01	-1.97	-2.09	0.89	20241024	20150422	         11.09	--  	--  	43.25	23.22	          2.89	39.62	33.24	2.04	0.38	14.16	12.00	4.84	8.33	0.69	0.92	19.13	10.99	5.82	0.02	5.86	5.20	4.92	4.91	7.59	1.23	-0.28	37702.00	          5089	8.10万	68.93	35.63	          7.60	143.96	9.22	1.85	0.440㈢	          2.09	          0.08	          0.68	          0.11	         53.70	  21.19㈢	         42.55	         30.41	         27.18	1.36	1515	603025	--  	--  	--  	
603026	石大胜华	-2.28	37.28	-0.87	37.27	37.28	43007	349	0.54	          2.12	38.15	38.33	36.91	38.15	   503.06	16073.79	  0.86	电池化学品	山东	3.72	37.37	22986	20021	  1.15	0.00	6	91	--  	-21.59	          1.37	          0.10	130.11	0.00	   0.00	22485.32	98.05	0.00	0.44	--  	          0.02	--  	1.80	--  	--  	          2.03	         75.56亿	         75.56亿	 -2.12	   2475	-5	-3.98	-7.54	-9.67	-10.65	7.28	35.07	-17.21	-11.64	-18.64	5	    1.26亿	          3.41	         47.06亿	         -1.76亿	--  	412.91	1.35	-4.87	-- -- 	10	6	11	0.00	0.47	-3.25	-2.04	-2.74	1.00	20241029	20150529	          2.03	--  	--  	94.24	38.99	          4.22	54.15	38.29	23.91	3.59	34.09	15.40	5.37	11.72	0.77	4.30	41.61	39.40	-0.64	-0.08	-0.58	-0.63	0.11	0.03	30.94	-3.27	8.27	40799.00	          3094	11.53万	-83.95	-5.43	          1.94	-23.10	1.82	0.10	0.060㈢	         19.24	          2.12	         15.27	         -1.61	         41.38	   0.29㈢	          5.31	         -1.54	         -1.52	1.61	2055	603026	--  	--  	--  	
