代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	溢价%	买量	卖量	未匹配量	委比%	量涨速%	短换手%	2分钟金额	主力净额	主力净比%	昨成交额	开盘金额	开盘抢筹%	开盘昨比%	开盘昨封比%	开盘换手Z	竞价涨停买	竞价量比	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	连涨天	昨涨幅%	3日涨幅%	5日涨幅%	10日涨幅%	20日涨幅%	60日涨幅%	一年涨幅%	月初至今%	年初至今%	年涨停天	流通股本Z	换手Z	流通市值Z	市值增减	市盈(TTM)	市盈(静)	贝塔系数	距5日线%	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收账款(亿)	合同负债(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
601238	广汽集团	0.41	9.72	0.04	9.71	9.72	913075	8218	0.00	          1.24	9.65	9.89	9.62	9.68	   626.64	89262.36	  0.57	综合乘用车	广东	2.79	9.78	441312	471763	  0.94	0.00	1057	1297	--  	30.22	          0.91	          0.08	798.79	0.00	   0.00	93419.91	262.48	0.00	0.28	--  	          0.01	--  	0.24	--  	--  	         73.63	        715.65亿	        718.18亿	  0.46	   4415	1	-1.22	-3.66	0.00	10.71	10.20	32.61	3.52	9.95	12.76	2	   21.56亿	          4.24	        209.53亿	          4.13亿	2618.15	22.56	0.96	-2.80	-- -- 	8	2	11	-0.31	2.17	-0.62	1.03	-1.72	1.04	20241205	20120329	        103.20	--  	         29.32	2230.66	1138.08	         82.59	45.28	1025.41	236.11	188.60	823.52	427.29	176.27	37.30	25.70	410.77	740.40	694.99	-9.94	36.44	-8.94	-4.93	1.20	-18.70	563.88	9.83	-65.40	139147.00	         15492	15.06万	-97.34	-24.18	          0.89	102.04	1.35	1.27	0.010㈢	         10.98	          3.98	          5.46	          0.10	         51.02	   0.11㈢	          6.13	         -1.34	         -0.67	10.34	96825	601238	--  	--  	--  	
601279	英利汽车	1.40	4.36	0.06	4.36	4.37	199519	1128	0.00	          1.26	4.31	4.43	4.29	4.30	   116.67	8716.38	  1.51	车身附件及饰件	吉林	3.26	4.37	94422	105097	  0.90	0.00	701	1088	--  	-51.51	          0.93	          0.14	49.18	0.00	   0.00	5985.14	30.21	0.00	0.50	--  	          0.02	--  	8.34	--  	--  	         15.86	         69.14亿	         69.14亿	  1.44	   2635	3	0.47	4.06	2.59	6.34	0.70	29.38	-35.59	6.08	-24.96	4	    2.87亿	          6.95	         12.52亿	          0.95亿	83.55	67.18	1.21	2.11	多头排列	12	2	11	0.23	3.02	-0.23	1.63	-1.58	1.63	20241031	20210415	         15.86	--  	--  	78.18	42.71	          4.76	39.28	40.30	25.50	3.15	22.12	13.86	11.62	8.49	0.42	11.45	34.79	31.10	0.51	0.11	0.51	0.42	0.44	0.33	15.01	3.37	-1.89	36647.00	          7834	3.42万	-30.91	-10.86	          1.62	20.52	1.99	0.47	0.030㈢	          2.69	          0.72	          0.95	          0.21	         54.63	   1.04㈢	         10.61	          1.48	          1.21	1.56	3931	601279	--  	--  	--  	
601288	农业银行	1.21	5.01	0.06	5.00	5.01	5055623	63647	0.00	          0.16	4.95	5.05	4.92	4.95	     6.13	252895.77	  1.27	国有大型银行	北京	2.63	5.00	2245081	2810541	  0.80	0.00	48474	26280	--  	-11.74	          1.04	          0.04	3188.71	0.00	   0.00	253291.80	1471.44	0.00	0.58	--  	          0.01	--  	1.12	--  	--  	       3192.44	      15994.14亿	      15994.14亿	  1.26	   4717	6	0.61	2.03	3.94	5.92	6.82	11.33	51.82	4.16	46.92	0	  304.64亿	          1.66	       1526.24亿	        209.99亿	6.27	6.43	0.25	1.42	多头排列	1	10	10	0.00	2.02	-0.61	1.01	-0.79	1.83	20241031	20100715	       3499.83	--  	        307.39	435532.97	30037.22	         65.67	93.09	0.00	1394.13	286.56	0.00	38918.83	0.00	0.00	--  	1734.17	5402.12	2985.73	2416.39	252.76	2413.46	2152.62	2143.72	2138.36	11536.42	18749.80	2699.99	478067.00	         63723	31.93万	3.38	1.29	          0.69	0.94	3.25	7.02	0.560㈢	          7.27	          0.50	          3.30	          5.36	          6.90	   7.14㈢	         44.73	         44.73	         39.85	--  	446023	601288	--  	--  	--  	
601298	青岛港	2.22	8.75	0.19	8.74	8.75	270153	561	0.23	          0.50	8.55	8.87	8.52	8.56	    10.84	23653.98	  1.69	港口	山东	4.09	8.76	126239	143914	  0.88	0.00	216	766	--  	-60.14	          0.39	          0.03	49.09	0.00	   0.00	18293.90	18.72	0.00	0.10	--  	          0.00	--  	1.62	--  	--  	         53.92	        471.81亿	        471.81亿	  2.27	   3435	2	1.06	2.82	2.82	-0.46	3.67	-0.68	47.06	2.45	48.56	0	    6.62亿	          4.08	         57.96亿	         12.33亿	10.97	11.29	0.71	2.22	KDJ金叉	9	4	10	-0.12	3.62	-0.47	2.34	-1.35	2.70	20241031	20190121	         64.91	--  	         10.99	617.34	423.24	         41.81	24.67	161.95	231.28	29.97	76.85	119.81	0.68	21.23	4.19	117.32	139.78	89.52	53.06	12.94	53.05	43.34	39.31	38.85	214.58	31.22	13.66	34657.00	         19112	16.72万	3.78	2.34	          1.34	18.20	4.06	4.74	0.610㈢	          6.52	          1.81	          3.31	          0.48	         68.56	   9.29㈢	         35.96	         37.96	         31.01	0.95	9450	601298	--  	--  	--  	
601311	骆驼股份	-0.46	8.61	-0.04	8.61	8.62	121968	2581	0.00	          1.04	8.65	8.69	8.56	8.65	    15.54	10519.07	  0.86	其他电池	湖北	1.50	8.62	76514	45454	  1.68	0.00	168	1212	--  	-14.69	          1.22	          0.04	222.22	0.00	   0.00	13385.77	43.51	0.00	0.33	--  	          0.01	--  	1.41	--  	--  	         11.73	        101.01亿	        101.01亿	 -0.42	   2840	-1	0.12	-0.22	-2.15	-3.15	-4.02	12.85	10.82	-0.92	11.24	0	    7.00亿	          1.74	         60.23亿	         -0.47亿	15.40	17.73	0.98	-0.58	平台整理	1	8	11	0.00	0.46	-1.04	-0.35	-0.92	0.58	20241025	20110602	         11.73	--  	--  	149.61	94.40	          1.76	35.73	80.79	34.18	4.75	46.09	16.67	27.64	21.31	4.25	17.11	113.33	96.34	5.44	-0.07	5.39	5.07	4.87	4.82	55.41	0.03	0.63	50076.00	         13969	12.03万	21.62	9.90	          1.07	3561.13	0.89	3.12	0.420㈢	          8.05	          1.46	          4.72	          0.00	         63.10	   5.16㈢	         14.99	          4.80	          4.47	2.12	7473	601311	--  	--  	--  	
601318	中国平安	-0.53	54.83	-0.29	54.82	54.83	510463	4382	-0.03	          0.47	54.95	55.30	54.45	55.12	     6.28	280128.84	  1.07	保险	深圳	1.54	54.88	268446	242017	  1.11	0.00	105	123	--  	-14.65	          0.72	          0.01	2402.66	0.00	   0.00	433882.27	1915.01	0.00	0.44	--  	          0.00	--  	2.44	--  	--  	        107.63	       5901.17亿	       5901.17亿	 -0.48	   4720	-1	2.68	1.67	1.52	4.30	-6.12	29.04	47.79	2.97	44.78	1	   98.00亿	          0.52	       5373.31亿	        -52.81亿	8.56	11.72	1.35	0.79	-- -- 	4	8	6	-0.31	0.33	-1.22	-0.44	-0.85	0.70	20241022	20070301	        182.10	--  	         74.48	125337.36	9079.39	       3716.52	89.79	0.00	476.77	309.92	0.00	6950.47	0.00	0.00	--  	1152.28	7753.83	6162.83	1591.00	492.98	1585.93	1400.54	1191.82	1119.68	6981.62	4176.17	125.14	825539.00	         11871	65.09万	36.09	9.99	          1.10	2.39	1.29	2.58	6.730㈢	         49.86	          6.33	         38.34	         22.93	          7.24	  13.13㈢	         20.52	         20.52	         18.06	--  	288751	601318	--  	--  	--  	
601319	中国人保	0.80	7.52	0.06	7.51	7.52	793111	16123	0.13	          0.22	7.46	7.59	7.42	7.46	     6.87	59576.70	  1.43	保险	北京	2.28	7.51	376831	416280	  0.91	0.00	642	1899	--  	-51.57	          1.86	          0.10	1212.45	0.00	   0.00	75865.16	557.49	0.00	0.73	--  	          0.03	--  	10.50	--  	--  	        354.98	       2669.43亿	       2669.43亿	  0.85	   4518	2	2.75	2.73	3.58	7.43	0.40	22.07	57.98	3.87	60.68	0	   29.86亿	          2.66	        224.52亿	         26.53亿	8.55	14.49	1.31	1.90	MACD金叉	4	12	12	0.00	1.74	-0.54	0.67	-0.92	1.35	20241030	20181116	        442.24	--  	         87.26	17015.05	2676.61	        975.62	78.54	0.00	320.17	75.62	0.00	200.94	0.00	0.00	--  	74.12	4695.76	4105.44	590.32	174.89	590.52	485.91	363.31	362.71	1837.44	810.11	-46.61	166911.00	         17887	13.45万	77.20	12.16	          1.23	4.11	0.71	2.94	0.820㈢	          6.10	          0.17	          4.15	          1.83	         15.73	  13.57㈢	         12.57	         12.57	         10.35	--  	175881	601319	--  	--  	--  	
601326	秦港股份	-0.28	3.54	-0.01	3.54	3.55	318392	1485	0.00	          0.67	3.52	3.58	3.50	3.55	    11.08	11288.80	  1.39	港口	河北	2.25	3.55	147144	171248	  0.86	0.00	164	13227	--  	-23.98	          0.38	          0.02	52.57	0.00	   0.00	12454.70	152.45	0.00	1.22	--  	          0.04	--  	5.81	--  	--  	         47.58	        168.42亿	        168.42亿	 -0.24	   2584	-1	2.60	2.01	0.86	3.82	0.86	5.99	25.09	2.02	27.80	0	   11.04亿	          2.89	         39.07亿	         -0.56亿	12.57	12.95	0.90	0.85	MACD金叉	14	12	12	-0.85	0.85	-1.41	0.00	-1.12	1.14	20241030	20170816	         55.87	--  	          8.30	280.01	192.50	          9.53	27.85	30.70	116.42	28.66	30.06	25.34	1.55	0.84	7.38	52.41	50.70	31.01	16.36	2.92	16.40	13.64	13.39	12.71	59.87	21.12	7.28	54420.00	         20279	7.18万	3.58	-5.45	          1.03	9.37	3.90	2.34	0.240㈢	          3.44	          0.94	          1.07	          0.38	         68.75	   6.95㈢	         38.84	         32.27	         26.90	0.71	9826	601326	--  	--  	--  	
601328	交通银行	0.41	7.40	0.03	7.39	7.40	1397292	12866	0.00	          0.36	7.38	7.43	7.32	7.37	     6.00	103211.91	  0.92	国有大型银行	上海	1.49	7.39	672187	725105	  0.93	0.00	3302	1963	--  	-19.78	          0.89	          0.01	952.08	0.00	   0.00	109964.11	423.83	0.00	0.39	--  	          0.00	--  	1.10	--  	--  	        392.51	       2904.56亿	       2904.56亿	  0.45	   4374	2	0.82	0.54	2.21	3.79	4.08	8.82	38.57	0.96	37.80	0	  229.67亿	          0.61	       1699.58亿	         22.28亿	5.93	5.90	0.44	0.54	KDJ金叉	1	1	10	0.14	0.81	-0.68	0.27	-0.40	1.09	20241031	20070515	        742.63	--  	        350.12	145947.08	11279.08	        118.46	92.19	0.00	2304.67	44.23	0.00	8440.05	0.00	0.00	--  	1114.22	1961.23	1233.48	727.75	205.04	728.86	694.12	686.90	681.59	3394.42	-1156.61	-1144.02	279874.00	         82063	60.73万	-0.69	-1.39	          0.58	-4.75	2.80	7.56	0.840㈢	         12.83	          1.50	          4.57	         -1.56	          7.73	   6.09㈢	         37.11	         37.11	         35.39	--  	93408	601328	--  	--  	--  	
601330	绿色动力	-0.60	6.63	-0.04	6.62	6.63	52456	361	0.00	          0.53	6.73	6.74	6.58	6.67	    13.76	3484.35	  0.86	固废治理	深圳	2.40	6.64	30737	21719	  1.42	0.00	123	316	--  	-35.39	          0.83	          0.03	23.93	0.00	   0.00	4127.47	53.50	0.00	1.30	--  	          0.03	--  	17.28	--  	--  	          9.89	         65.58亿	         65.58亿	 -0.55	   1424	-1	1.21	0.60	-0.30	3.75	-0.15	22.32	1.69	1.53	3.75	0	    3.11亿	          1.69	         20.60亿	         -0.56亿	15.57	14.77	0.94	0.00	多头排列	10	6	13	0.90	1.05	-1.35	-0.45	-1.63	0.76	20241206	20180611	         13.93	--  	          4.04	224.04	81.18	          4.96	61.55	42.41	3.16	108.12	27.93	10.65	0.47	23.95	0.02	24.12	25.44	13.88	6.48	0.00	6.50	5.33	5.04	5.00	37.19	10.55	0.32	41693.00	          7453	4.94万	-6.02	-16.37	          1.17	8.76	3.63	3.75	0.360㈢	          5.67	          1.73	          2.67	          0.76	         36.23	   6.20㈢	         45.44	         25.48	         20.95	0.04	3370	601330	--  	--  	--  	
601333	广深铁路	1.41	3.60	0.05	3.59	3.60	811244	10007	0.00	          1.44	3.55	3.62	3.52	3.55	    15.82	28905.51	  1.25	铁路运输	深圳	2.82	3.56	368591	442653	  0.83	0.00	7266	3032	--  	-55.47	          1.40	          0.08	360.25	0.00	   0.00	27024.24	73.34	0.00	0.27	--  	          0.01	--  	4.78	--  	--  	         56.52	        203.48亿	        203.48亿	  1.45	   3060	2	2.90	3.45	4.96	8.76	5.26	7.14	37.94	6.51	42.85	2	   30.23亿	          2.68	        108.82亿	          3.54亿	20.14	23.76	0.99	2.27	EXPMA金叉	4	14	10	0.00	1.97	-0.85	0.28	-0.55	2.27	20241031	20061222	         70.84	--  	         14.31	369.47	272.26	         -0.39	26.41	100.73	215.14	16.51	68.56	23.30	3.20	68.48	3.33	115.81	200.30	181.78	16.82	0.26	16.83	12.09	12.09	11.94	49.85	21.64	8.47	154762.00	         19532	7.03万	18.67	4.44	          0.94	11.79	1.27	1.97	0.170㈢	          3.84	          1.63	          0.70	          0.31	         73.69	   4.44㈢	          9.24	          8.40	          6.04	--  	36437	601333	--  	--  	--  	
601336	新华保险	2.19	52.33	1.12	52.29	52.33	419668	7410	-0.22	          2.01	50.66	52.98	50.55	51.21	     5.92	217904.38	  1.98	保险	北京	4.75	51.92	200182	219486	  0.91	0.00	3	82	--  	61.00	          1.40	          0.17	3877.64	0.00	   0.00	246120.14	3317.72	0.14	1.35	--  	          0.09	--  	11.97	--  	--  	         20.85	       1091.31亿	       1091.31亿	  2.23	   4504	2	6.69	7.97	8.54	14.34	-4.11	60.72	80.64	10.49	75.96	3	    7.02亿	          5.97	        367.62亿	         34.94亿	8.05	18.34	1.55	5.16	MACD金叉	10	8	3	-1.07	3.46	-1.29	1.39	-1.23	3.52	20241031	20111216	         31.20	--  	         10.34	16670.28	910.39	          0.28	94.54	0.00	158.21	38.53	0.00	234.67	0.00	0.00	--  	239.64	1069.56	836.40	233.16	51.34	232.81	206.83	206.80	207.13	1093.54	887.88	16.08	75636.00	          9288	48.60万	116.73	72.91	          1.79	1.84	1.53	2.71	6.630㈢	         29.18	          7.68	         35.05	         28.46	          5.46	  22.72㈢	         21.80	         21.80	         19.34	--  	30221	601336	--  	--  	--  	
601339	百隆东方	-0.36	5.55	-0.02	5.54	5.55	134431	1746	0.18	          0.90	5.57	5.58	5.50	5.57	    15.13	7455.26	  0.46	棉纺制品	浙江	1.44	5.55	75126	59305	  1.27	0.00	325	2022	--  	-28.48	          1.39	          0.10	96.90	0.00	   0.00	11259.80	41.55	0.00	0.37	--  	          0.02	--  	1.35	--  	--  	         15.00	         83.23亿	         83.23亿	 -0.31	   2021	-1	0.18	0.36	-5.61	-2.46	2.59	17.09	7.98	-7.34	21.44	0	    3.85亿	          3.49	         21.39亿	         -0.30亿	22.96	16.57	0.66	-0.54	-- -- 	8	8	6	0.00	0.18	-1.26	-0.36	-0.54	0.91	20241031	20120612	         15.00	--  	--  	147.47	96.75	--  	34.39	70.49	34.19	6.04	36.73	20.66	41.37	5.92	0.60	23.59	60.74	53.83	4.46	1.10	4.51	4.13	4.13	2.55	52.29	12.44	-3.35	21429.00	         17989	9.98万	-25.37	19.29	          0.86	6.69	1.37	5.35	0.280㈢	          6.45	          1.57	          3.49	          0.83	         65.61	   4.27㈢	         11.39	          7.34	          6.79	0.88	14712	601339	--  	--  	--  	
601360	三六零	-2.82	13.09	-0.38	13.09	13.10	3035490	26636	0.08	          4.34	13.45	13.75	12.86	13.47	--  	399196.54	  0.63	基础软件	天津	6.61	13.15	1703698	1331792	  1.28	0.00	19472	4780	--  	49.76	          1.07	          0.23	3486.62	0.00	   0.00	628007.01	3091.08	0.00	0.49	--  	          0.08	--  	0.49	--  	--  	         70.00	        916.24亿	        916.24亿	 -2.78	   4744	-1	1.35	5.39	-1.51	-14.10	11.78	88.07	50.46	-2.32	46.92	8	   28.82亿	         10.53	        377.19亿	        -26.60亿	--  	--  	0.96	0.08	-- -- 	12	8	3	-0.15	2.08	-4.53	-2.38	-4.80	1.79	20241112	20120116	         70.00	--  	--  	387.23	305.54	         -0.69	21.27	268.42	15.41	5.72	62.52	238.81	3.36	11.94	13.30	110.51	56.09	19.77	-4.45	-1.12	-4.55	-5.91	-5.79	-8.00	128.12	-2.35	-75.59	355626.00	          8103	10.61万	-57.03	-16.76	          3.06	-389.09	16.34	0.74	-0.080㈢	          4.28	          1.58	          1.83	         -0.03	         78.90	  -1.89㈢	         64.74	         -7.93	        -10.53	23.73	5990	601360	--  	--  	--  	
601366	利群股份	-2.80	5.56	-0.16	5.55	5.56	379726	5466	0.36	          4.22	5.66	5.67	5.51	5.72	   145.28	21174.72	  1.12	多业态零售	山东	2.80	5.58	224243	155483	  1.44	0.00	1421	869	--  	37.38	          1.78	          0.25	303.91	0.00	   0.00	39046.60	422.41	0.00	1.08	--  	          0.14	--  	0.41	--  	--  	          8.99	         50.00亿	         50.00亿	 -2.75	   2983	-2	-3.87	2.77	2.39	7.13	3.35	10.32	-2.62	3.73	2.39	2	    5.48亿	          6.93	         30.48亿	         -1.44亿	187.40	172.76	0.79	-0.71	-- -- 	14	1	2	-1.05	-0.87	-3.67	-2.45	-1.94	0.91	20241030	20170412	          8.99	--  	--  	164.03	42.33	          0.30	74.01	50.60	63.76	10.23	82.67	11.63	24.18	2.89	7.70	17.84	56.38	38.19	0.50	0.00	0.62	0.20	0.26	-0.44	9.80	9.45	5.19	23587.00	         23245	12.92万	-8.27	-5.27	          1.19	5.29	0.89	0.50	0.030㈢	          4.68	          1.98	          1.09	          1.05	         25.81	   0.61㈢	         32.27	          0.89	          0.36	--  	6863	601366	--  	--  	--  	
601368	绿城水务	-0.38	5.24	-0.02	5.24	5.25	77645	408	0.00	          0.88	5.28	5.31	5.19	5.26	    25.89	4077.57	  1.04	水务	广西	2.28	5.25	46347	31298	  1.48	0.00	246	223	--  	32.01	          0.46	          0.02	21.38	0.00	   0.00	5873.92	40.50	0.00	0.69	--  	          0.02	--  	2.28	--  	--  	          8.83	         46.27亿	         46.27亿	 -0.33	   1706	-1	2.73	2.54	1.15	2.95	4.38	27.49	-2.42	2.34	-1.51	0	    3.81亿	          2.04	         19.94亿	         -0.18亿	65.06	63.18	0.77	0.96	MACD金叉	8	8	13	0.38	0.95	-1.33	-0.19	-1.32	0.96	20241129	20150612	          8.83	--  	--  	221.81	47.88	          0.14	78.35	37.17	141.05	15.19	44.27	7.85	0.28	25.91	0.78	15.21	18.58	11.80	1.57	0.00	1.59	1.34	1.34	1.18	20.38	3.63	0.28	30000.00	         12688	6.65万	-1.56	7.38	          0.97	12.76	2.49	0.49	0.150㈢	          5.42	          1.72	          2.31	          0.41	         21.58	   2.80㈢	         36.53	          8.43	          7.21	0.04	1726	601368	--  	--  	--  	
601369	陕鼓动力	-0.45	8.82	-0.04	8.81	8.82	104024	400	0.23	          0.62	8.86	8.93	8.79	8.86	    17.13	9205.45	  0.88	其他通用设备	陕西	1.58	8.85	60828	43196	  1.41	0.00	23	184	--  	66.41	          0.68	          0.02	35.28	0.00	   0.00	10826.84	20.56	0.00	0.19	--  	          0.00	--  	1.34	--  	--  	         16.91	        149.18亿	        152.20亿	 -0.41	   2607	-1	0.68	0.80	0.45	0.80	-2.65	19.84	19.84	1.26	19.03	0	    6.35亿	          1.64	         56.01亿	         -0.69亿	15.92	14.98	1.00	0.23	平台整理	10	8	2	0.00	0.79	-0.79	-0.11	-1.23	0.34	20241026	20100428	         17.26	--  	--  	260.01	84.81	          6.77	64.78	216.13	26.98	1.48	158.70	114.45	18.90	39.98	35.24	25.84	72.89	56.23	9.29	0.03	9.34	7.55	6.66	6.22	27.46	8.81	-6.51	32293.00	         19666	17.35万	-8.25	0.28	          1.79	17.27	2.09	6.43	0.390㈢	          4.91	          1.50	          1.59	          0.51	         32.62	   7.86㈢	         22.86	         12.75	         10.36	2.80	3540	601369	--  	--  	--  	
601375	中原证券	-2.52	4.65	-0.12	4.64	4.65	906716	7979	0.00	          2.63	4.70	4.75	4.60	4.77	    99.23	42380.96	  1.16	证券	河南	3.14	4.67	513457	393259	  1.31	0.00	4570	342	--  	22.24	          0.61	          0.04	371.02	0.00	   0.00	45681.63	812.02	0.00	1.78	--  	          0.07	--  	5.61	--  	--  	         34.48	        160.31亿	        160.31亿	 -2.47	   3667	-1	1.71	1.09	-0.43	6.40	-8.29	36.76	20.16	1.75	22.05	2	   26.25亿	          3.45	        122.04亿	         -5.57亿	132.66	104.66	1.58	-0.64	MACD金叉	4	12	2	-1.47	-0.42	-3.56	-2.10	-2.11	1.09	20241031	20170103	         46.43	--  	         11.95	516.71	139.77	          2.25	72.52	0.00	1.79	2.61	0.00	160.52	0.00	0.00	0.05	62.73	12.92	11.62	1.31	9.00	1.43	1.41	1.63	1.43	3.11	52.20	68.01	123202.00	         21303	9.91万	-21.49	-12.51	          1.54	4.14	16.71	0.42	0.040㈢	          3.01	          1.35	          0.07	          1.12	         27.05	   1.17㈢	         10.11	         10.11	         10.93	--  	2738	601375	--  	--  	--  	
601377	兴业证券	-0.92	6.48	-0.06	6.48	6.49	732688	8621	0.00	          0.85	6.53	6.56	6.43	6.54	    31.79	47587.45	  0.92	证券	福建	1.99	6.49	375151	357537	  1.05	0.00	37	5346	--  	-41.87	          0.99	          0.02	558.65	0.00	   0.00	81185.20	239.85	0.00	0.30	--  	          0.01	--  	2.94	--  	--  	         86.36	        559.61亿	        559.61亿	 -0.87	   3802	-1	0.46	0.16	-0.15	3.18	-7.30	25.82	10.20	0.62	12.30	2	   61.13亿	          1.20	        396.12亿	         -5.18亿	33.16	28.75	1.38	-0.31	-- -- 	1	12	3	-0.15	0.31	-1.68	-0.76	-1.22	0.78	20241031	20101013	         86.36	--  	--  	2907.81	569.43	         48.93	78.73	0.00	8.02	3.30	0.00	799.70	0.00	0.00	0.99	225.76	88.11	70.12	17.98	-9.23	18.06	18.44	13.20	12.85	120.58	342.60	118.28	237467.00	         25742	16.68万	-16.51	-0.52	          1.04	1.63	6.35	1.99	0.140㈢	          6.25	          2.61	          1.40	          3.97	         19.58	   2.32㈢	         20.41	         20.41	         20.93	--  	9352	601377	--  	--  	--  	
601388	怡球资源	-1.37	2.89	-0.04	2.89	2.90	791744	4304	0.35	          3.60	2.97	2.99	2.85	2.93	    61.75	23129.62	  1.48	铝	江苏	4.78	2.92	325239	466505	  0.70	0.00	546	8697	--  	-14.76	          0.79	          0.11	124.39	0.00	   0.00	28356.51	225.96	0.00	0.80	--  	          0.06	--  	6.58	--  	--  	         22.01	         63.62亿	         63.62亿	 -1.32	   3035	-1	4.64	5.47	4.34	8.65	1.76	38.95	10.30	9.06	11.15	5	   11.80亿	          6.71	         34.10亿	         -0.88亿	74.92	48.53	1.25	2.12	上穿BOLL上轨	8	8	9	1.37	2.05	-2.73	-0.34	-3.34	1.40	20241030	20120423	         22.01	--  	--  	64.17	45.07	          0.00	29.76	37.11	11.88	3.03	13.13	5.92	17.91	7.04	0.59	1.95	50.40	47.47	0.98	0.16	1.00	0.77	0.77	0.82	19.64	-4.96	-1.05	81068.00	         14553	4.21万	-37.73	-1.86	          1.41	-12.83	1.26	0.61	0.040㈢	          2.05	          0.09	          0.89	         -0.23	         70.24	   1.71㈢	          5.83	          1.95	          1.53	0.00	1756	601388	--  	--  	--  	
601390	中国中铁	-0.60	6.61	-0.04	6.60	6.61	701286	5166	-0.14	          0.34	6.67	6.67	6.57	6.65	     5.97	46426.71	  0.81	基建工程	北京	1.50	6.62	360185	341101	  1.06	0.00	6488	224	--  	13.26	          0.84	          0.01	341.47	0.00	   0.00	52954.65	334.23	0.00	0.63	--  	          0.01	--  	5.31	--  	--  	        204.23	       1349.99亿	       1357.91亿	 -0.56	   3985	-1	1.06	0.00	1.54	3.77	-1.93	24.95	23.10	3.12	20.84	1	   89.65亿	          0.78	        592.57亿	         -9.90亿	5.48	4.92	1.13	-0.15	平台整理	10	6	3	0.30	0.30	-1.20	-0.45	-0.90	0.61	20241129	20071203	        247.51	--  	         42.07	21282.58	3519.04	       1376.59	77.00	11985.30	696.95	2253.91	12261.23	1838.82	2707.44	2474.00	1411.18	565.97	8184.79	7464.94	270.17	5.42	272.26	224.61	205.70	190.11	1949.87	-712.57	-385.87	482441.00	         18582	12.28万	-14.33	-7.30	          0.55	-2.30	0.20	3.16	0.780㈢	         11.99	          2.29	          7.88	         -2.88	         16.53	   5.85㈢	          8.80	          3.30	          2.74	160.87	293192	601390	--  	--  	--  	
601398	工商银行	0.00	6.32	0.00	6.32	6.33	3127433	46228	-0.31	          0.12	6.30	6.37	6.28	6.32	     6.28	198286.86	  1.03	国有大型银行	北京	1.42	6.34	1494219	1633214	  0.91	0.00	27740	1866	--  	-4.74	          1.45	          0.03	2921.59	0.00	   0.00	196809.86	946.92	0.00	0.48	--  	          0.00	--  	1.36	--  	--  	       2696.12	      17039.49亿	      17039.49亿	  0.05	   4672	0	0.96	0.96	3.10	4.12	4.64	12.26	43.96	2.76	41.39	0	  336.09亿	          0.93	       2124.08亿	          0.00亿	6.18	6.19	0.33	0.80	上穿BOLL上轨	1	10	10	-0.32	0.79	-0.63	0.32	-0.78	0.64	20241031	20061027	       3564.06	--  	        867.94	483577.56	39010.83	        211.95	91.89	0.00	2689.97	0.00	0.00	44249.57	0.00	0.00	--  	1481.24	6264.22	3189.31	3074.91	310.86	3084.02	2704.75	2690.25	2676.17	20589.61	10772.48	2879.37	680869.00	         49362	31.20万	0.13	-3.82	          0.63	2.09	3.60	7.12	0.720㈢	         10.04	          0.42	          5.78	          3.02	          8.07	   6.90㈢	         49.09	         49.09	         43.18	--  	408691	601398	--  	--  	--  	
601399	国机重装	-0.28	3.52	-0.01	3.52	3.53	742093	6504	0.28	          1.03	3.54	3.61	3.48	3.53	    45.96	26291.30	  1.37	能源及重型设备	四川	3.68	3.54	365987	376106	  0.97	0.00	619	7296	--  	-26.92	          0.74	          0.04	228.94	0.00	   0.00	30497.62	164.29	0.00	0.54	--  	          0.02	--  	0.73	--  	--  	         72.14	        253.92亿	        253.92亿	 -0.24	   3883	-1	3.82	6.02	5.71	9.32	0.29	39.68	22.65	8.31	24.38	1	   26.98亿	          2.75	         94.99亿	         -0.72亿	51.35	59.13	0.87	2.92	MACD金叉	10	8	3	0.28	2.27	-1.42	0.28	-2.49	1.15	20241026	20200608	         72.14	--  	--  	317.94	142.83	          6.51	53.03	224.94	32.79	43.80	135.00	77.12	40.52	48.70	54.34	148.03	89.51	74.99	4.93	0.15	4.95	4.48	4.14	3.74	-82.43	5.36	-5.57	58559.00	         46082	16.22万	18.69	10.11	          1.78	47.39	2.84	0.00	0.060㈢	          1.98	          2.05	         -1.14	          0.07	         44.92	   2.90㈢	         16.22	          5.51	          5.00	3.30	7746	601399	--  	--  	--  	
